Div,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HC,AC,HF,AF,HY,AY,HR,AR,Referee,PSCH,PSCD,PSCA,liga,temporada,xG_casa,xG_fora
SP1,2023-09-02,Betis,Vallecano,1,0,H,2.0,3.0,22.0,20.0,3.0,5.0,0.0,0.0,,2.09,3.35,4.07,La Liga,2324,0.91924,1.53554
SP1,2023-09-03,Girona,Las Palmas,1,0,H,3.0,5.0,15.0,10.0,3.0,3.0,0.0,0.0,,1.74,3.88,5.15,La Liga,2324,1.42397,1.18696
SP1,2023-09-03,Mallorca,Ath Bilbao,0,0,D,3.0,5.0,12.0,17.0,0.0,1.0,0.0,0.0,,3.24,3.02,2.63,La Liga,2324,0.403052,0.645541
SP1,2023-09-03,Osasuna,Barcelona,1,2,A,8.0,5.0,6.0,16.0,1.0,3.0,1.0,0.0,,6.77,4.67,1.5,La Liga,2324,0.801843,1.77255
SP1,2023-09-15,Vallecano,Alaves,2,0,H,5.0,3.0,15.0,14.0,2.0,3.0,0.0,0.0,,2.04,3.27,4.41,La Liga,2324,2.64605,0.556231
SP1,2023-09-16,Ath Bilbao,Cadiz,3,0,H,5.0,4.0,10.0,20.0,1.0,4.0,0.0,0.0,,1.61,4.01,6.42,La Liga,2324,4.05837,0.238836
SP1,2023-09-16,Valencia,Ath Madrid,3,0,H,5.0,8.0,13.0,17.0,1.0,5.0,0.0,0.0,,3.53,3.22,2.33,La Liga,2324,2.22142,0.564083
SP1,2023-09-16,Celta,Mallorca,0,1,A,10.0,1.0,9.0,15.0,1.0,3.0,0.0,0.0,,2.13,3.14,4.29,La Liga,2324,2.06489,0.853213
SP1,2023-09-16,Barcelona,Betis,5,0,H,9.0,5.0,9.0,10.0,1.0,2.0,0.0,0.0,,1.32,6.05,9.44,La Liga,2324,2.54628,0.852869
SP1,2023-09-17,Getafe,Osasuna,3,2,H,6.0,3.0,15.0,11.0,6.0,2.0,0.0,0.0,,2.69,2.95,3.21,La Liga,2324,0.736469,1.29606
SP1,2023-09-17,Villarreal,Almeria,2,1,H,7.0,6.0,16.0,6.0,2.0,3.0,0.0,0.0,,1.53,4.98,5.73,La Liga,2324,1.43205,1.76794
SP1,2023-09-17,Sevilla,Las Palmas,1,0,H,7.0,3.0,13.0,12.0,3.0,5.0,0.0,0.0,,1.6,4.15,6.24,La Liga,2324,2.43059,1.03513
SP1,2023-09-17,Real Madrid,Sociedad,2,1,H,4.0,3.0,11.0,14.0,3.0,2.0,0.0,0.0,,1.75,3.77,5.23,La Liga,2324,2.56902,2.1546
SP1,2023-09-18,Granada,Girona,2,4,A,4.0,5.0,13.0,21.0,3.0,3.0,0.0,0.0,,3.01,3.58,2.43,La Liga,2324,1.97263,2.1418
SP1,2023-09-22,Alaves,Ath Bilbao,0,2,A,3.0,4.0,13.0,9.0,2.0,2.0,0.0,0.0,,4.25,3.1,2.16,La Liga,2324,1.97317,1.77623
SP1,2023-09-23,Girona,Mallorca,5,3,H,6.0,5.0,10.0,12.0,1.0,5.0,0.0,0.0,,1.91,3.4,4.88,La Liga,2324,4.19225,2.42602
SP1,2023-09-23,Osasuna,Sevilla,0,0,D,7.0,4.0,11.0,7.0,2.0,3.0,0.0,0.0,,2.45,3.24,3.28,La Liga,2324,1.57361,0.693906
SP1,2023-09-23,Barcelona,Celta,3,2,H,2.0,3.0,10.0,11.0,2.0,1.0,0.0,0.0,,1.26,6.77,12.3,La Liga,2324,1.82246,1.67938
SP1,2023-09-23,Almeria,Valencia,2,2,D,8.0,3.0,12.0,10.0,4.0,2.0,0.0,0.0,,2.72,3.43,2.76,La Liga,2324,2.46387,0.995742
SP1,2023-09-24,Sociedad,Getafe,4,3,H,2.0,1.0,13.0,24.0,3.0,2.0,0.0,0.0,,1.71,3.43,6.71,La Liga,2324,2.13384,1.59398
SP1,2023-09-24,Vallecano,Villarreal,1,1,D,2.0,8.0,20.0,18.0,2.0,3.0,0.0,1.0,,2.64,3.53,2.78,La Liga,2324,1.0345,1.0365
SP1,2023-09-24,Betis,Cadiz,1,1,D,11.0,8.0,10.0,14.0,2.0,3.0,0.0,0.0,,1.81,3.66,5.07,La Liga,2324,2.70742,0.570946
SP1,2023-09-24,Las Palmas,Granada,1,0,H,6.0,7.0,13.0,19.0,6.0,4.0,1.0,0.0,,1.95,3.73,4.1,La Liga,2324,0.701293,0.0378648
SP1,2023-09-24,Ath Madrid,Real Madrid,3,1,H,6.0,11.0,13.0,10.0,1.0,3.0,0.0,0.0,,2.87,3.38,2.65,La Liga,2324,1.79578,0.847915
SP1,2023-09-26,Sevilla,Almeria,5,1,H,9.0,4.0,15.0,16.0,3.0,2.0,0.0,0.0,,1.71,3.97,5.18,La Liga,2324,2.90509,1.37069
SP1,2023-09-26,Mallorca,Barcelona,2,2,D,7.0,2.0,19.0,7.0,4.0,1.0,1.0,0.0,,7.5,4.4,1.5,La Liga,2324,1.21366,1.62815
SP1,2023-09-27,Ath Bilbao,Getafe,2,2,D,5.0,4.0,9.0,19.0,5.0,6.0,1.0,0.0,,1.53,4.06,7.73,La Liga,2324,0.60877,1.30782
SP1,2023-09-27,Real Madrid,Las Palmas,2,0,H,7.0,2.0,7.0,9.0,0.0,1.0,0.0,0.0,,1.18,8.0,16.5,La Liga,2324,2.71542,0.618032
SP1,2023-09-27,Villarreal,Girona,1,2,A,5.0,6.0,9.0,11.0,3.0,2.0,0.0,0.0,,2.17,3.72,3.42,La Liga,2324,1.89071,2.29941
SP1,2023-09-27,Cadiz,Vallecano,0,0,D,1.0,2.0,16.0,13.0,5.0,6.0,0.0,1.0,,2.72,3.11,3.0,La Liga,2324,0.35761,0.258447
SP1,2023-09-27,Valencia,Sociedad,0,1,A,0.0,2.0,14.0,17.0,4.0,7.0,1.0,0.0,,2.57,3.02,3.31,La Liga,2324,0.356756,0.29355
SP1,2023-09-28,Celta,Alaves,1,1,D,2.0,8.0,9.0,11.0,5.0,3.0,1.0,0.0,,1.59,3.99,6.84,La Liga,2324,0.497466,2.39712
SP1,2023-09-28,Granada,Betis,1,1,D,5.0,7.0,14.0,10.0,2.0,1.0,0.0,0.0,,2.79,3.46,2.68,La Liga,2324,1.55108,0.870668
SP1,2023-09-28,Osasuna,Ath Madrid,0,2,A,7.0,2.0,14.0,4.0,3.0,3.0,1.0,1.0,,4.21,3.48,2.01,La Liga,2324,0.759357,1.22827
SP1,2023-09-29,Barcelona,Sevilla,1,0,H,13.0,3.0,11.0,15.0,2.0,3.0,0.0,0.0,,1.35,5.74,8.7,La Liga,2324,2.5598,1.07557
SP1,2023-09-30,Getafe,Villarreal,0,0,D,6.0,4.0,19.0,11.0,2.0,4.0,0.0,1.0,,2.79,3.14,2.86,La Liga,2324,0.768368,0.112227
SP1,2023-09-30,Vallecano,Mallorca,2,2,D,5.0,0.0,12.0,20.0,2.0,5.0,0.0,0.0,,2.03,3.26,4.46,La Liga,2324,1.78616,1.33689
SP1,2023-09-30,Girona,Real Madrid,0,3,A,1.0,4.0,13.0,14.0,2.0,2.0,0.0,1.0,,4.08,4.06,1.88,La Liga,2324,2.17781,2.78602
SP1,2023-09-30,Sociedad,Ath Bilbao,3,0,H,5.0,7.0,20.0,9.0,2.0,2.0,0.0,0.0,,2.32,3.14,3.66,La Liga,2324,1.38238,1.96039
SP1,2023-10-01,Almeria,Granada,3,3,D,1.0,5.0,18.0,14.0,2.0,1.0,0.0,0.0,,1.98,3.73,3.99,La Liga,2324,2.24188,3.51421
SP1,2023-10-01,Alaves,Osasuna,0,2,A,4.0,2.0,13.0,13.0,2.0,3.0,1.0,0.0,,2.59,3.02,3.32,La Liga,2324,1.5824,1.26744
SP1,2023-10-01,Ath Madrid,Cadiz,3,2,H,5.0,3.0,5.0,10.0,1.0,3.0,0.0,0.0,,1.34,5.31,10.48,La Liga,2324,3.10102,0.677345
SP1,2023-10-01,Betis,Valencia,3,0,H,5.0,3.0,11.0,10.0,2.0,2.0,0.0,0.0,,2.07,3.41,4.04,La Liga,2324,2.53745,0.510459
SP1,2023-10-02,Las Palmas,Celta,2,1,H,4.0,5.0,13.0,14.0,2.0,1.0,0.0,0.0,,3.02,3.09,2.72,La Liga,2324,1.46382,1.54337
SP1,2023-10-06,Ath Bilbao,Almeria,3,0,H,6.0,2.0,11.0,7.0,2.0,0.0,0.0,0.0,,1.32,5.66,9.41,La Liga,2324,3.02889,0.0892217
SP1,2023-10-07,Cadiz,Girona,0,1,A,5.0,5.0,12.0,13.0,1.0,3.0,1.0,0.0,,3.39,3.43,2.22,La Liga,2324,0.653575,1.26462
SP1,2023-10-07,Real Madrid,Osasuna,4,0,H,5.0,4.0,9.0,6.0,2.0,2.0,0.0,0.0,,1.27,6.43,11.77,La Liga,2324,4.47802,0.164111
SP1,2023-10-07,Mallorca,Valencia,1,1,D,3.0,6.0,17.0,11.0,2.0,1.0,0.0,0.0,,2.57,3.0,3.35,La Liga,2324,0.919992,0.509313
SP1,2023-10-07,Sevilla,Vallecano,2,2,D,12.0,2.0,16.0,19.0,5.0,2.0,0.0,0.0,,1.83,3.79,4.65,La Liga,2324,0.807105,0.998714
SP1,2023-10-08,Villarreal,Las Palmas,1,2,A,7.0,2.0,17.0,7.0,4.0,4.0,0.0,0.0,,1.65,4.12,5.59,La Liga,2324,1.16305,1.1602
SP1,2023-10-08,Ath Madrid,Sociedad,2,1,H,1.0,4.0,9.0,12.0,3.0,3.0,0.0,0.0,,2.04,3.4,4.39,La Liga,2324,2.94239,0.928071
SP1,2023-10-08,Alaves,Betis,1,1,D,5.0,3.0,13.0,9.0,3.0,3.0,0.0,1.0,,2.57,3.25,3.06,La Liga,2324,1.89594,0.872851
SP1,2023-10-08,Celta,Getafe,2,2,D,13.0,1.0,14.0,20.0,1.0,8.0,0.0,1.0,,2.04,3.29,4.38,La Liga,2324,3.02859,1.00866
SP1,2023-10-08,Granada,Barcelona,2,2,D,1.0,11.0,12.0,7.0,4.0,1.0,0.0,0.0,,6.83,5.19,1.45,La Liga,2324,0.611577,2.99552
SP1,2023-10-20,Osasuna,Granada,2,0,H,1.0,7.0,19.0,13.0,3.0,4.0,0.0,1.0,,1.69,3.89,5.67,La Liga,2324,1.79846,0.776224
SP1,2023-10-21,Sociedad,Mallorca,1,0,H,2.0,5.0,14.0,16.0,3.0,3.0,0.0,0.0,,1.69,3.59,6.36,La Liga,2324,2.0056,2.03914
SP1,2023-10-21,Getafe,Betis,1,1,D,4.0,8.0,17.0,11.0,5.0,2.0,0.0,0.0,,2.49,3.15,3.29,La Liga,2324,1.86677,1.42816
SP1,2023-10-21,Sevilla,Real Madrid,1,1,D,4.0,6.0,13.0,6.0,5.0,2.0,0.0,0.0,,4.8,4.13,1.74,La Liga,2324,1.8723,2.17904
SP1,2023-10-21,Celta,Ath Madrid,0,3,A,7.0,5.0,10.0,10.0,3.0,2.0,1.0,0.0,,3.43,3.55,2.23,La Liga,2324,1.26757,2.39246
SP1,2023-10-22,Las Palmas,Vallecano,0,1,A,10.0,5.0,13.0,11.0,4.0,3.0,0.0,1.0,,2.66,3.04,3.15,La Liga,2324,1.18559,1.25598
SP1,2023-10-22,Girona,Almeria,5,2,H,9.0,6.0,11.0,14.0,1.0,2.0,0.0,0.0,,1.39,5.33,8.24,La Liga,2324,2.1972,0.878392
SP1,2023-10-22,Villarreal,Alaves,1,1,D,9.0,3.0,15.0,10.0,4.0,3.0,0.0,0.0,,2.09,3.36,4.05,La Liga,2324,1.71642,1.79896
SP1,2023-10-22,Barcelona,Ath Bilbao,1,0,H,4.0,7.0,11.0,18.0,3.0,3.0,0.0,0.0,,1.86,3.79,4.49,La Liga,2324,1.70266,0.453295
SP1,2023-10-23,Valencia,Cadiz,2,0,H,4.0,6.0,16.0,16.0,0.0,3.0,0.0,1.0,,1.68,3.67,6.07,La Liga,2324,1.6763,0.551967
SP1,2023-10-27,Girona,Celta,1,0,H,10.0,1.0,15.0,12.0,3.0,2.0,0.0,0.0,,1.75,4.12,4.63,La Liga,2324,0.619488,0.174681
SP1,2023-10-28,Almeria,Las Palmas,1,2,A,3.0,2.0,13.0,19.0,3.0,1.0,0.0,0.0,,2.31,3.3,3.42,La Liga,2324,0.275712,1.06446
SP1,2023-10-28,Barcelona,Real Madrid,1,2,A,6.0,3.0,15.0,15.0,2.0,1.0,0.0,0.0,,2.58,3.49,2.83,La Liga,2324,1.32038,0.959404
SP1,2023-10-28,Mallorca,Getafe,0,0,D,8.0,3.0,10.0,25.0,0.0,1.0,0.0,0.0,,2.33,2.96,3.9,La Liga,2324,0.722341,0.292202
SP1,2023-10-28,Cadiz,Sevilla,2,2,D,2.0,4.0,17.0,12.0,6.0,4.0,0.0,0.0,,3.9,3.49,2.08,La Liga,2324,1.42705,1.28392
SP1,2023-10-29,Betis,Osasuna,2,1,H,6.0,3.0,10.0,25.0,3.0,4.0,0.0,0.0,,1.99,3.47,4.21,La Liga,2324,1.43393,0.446425
SP1,2023-10-29,Vallecano,Sociedad,2,2,D,4.0,5.0,17.0,16.0,3.0,2.0,0.0,0.0,,3.38,3.16,2.42,La Liga,2324,0.844003,1.93178
SP1,2023-10-29,Ath Bilbao,Valencia,2,2,D,10.0,4.0,11.0,10.0,3.0,1.0,0.0,0.0,,1.65,3.97,5.83,La Liga,2324,1.63308,2.17868
SP1,2023-10-29,Ath Madrid,Alaves,2,1,H,4.0,4.0,10.0,11.0,3.0,2.0,0.0,0.0,,1.45,4.57,8.2,La Liga,2324,1.94088,0.385398
SP1,2023-10-30,Granada,Villarreal,2,3,A,4.0,1.0,14.0,15.0,0.0,4.0,0.0,0.0,,2.99,3.64,2.39,La Liga,2324,2.80131,1.90197
SP1,2023-11-03,Las Palmas,Ath Madrid,2,1,H,3.0,4.0,12.0,9.0,0.0,3.0,0.0,0.0,,5.56,3.69,1.72,La Liga,2324,0.452709,1.52768
SP1,2023-11-04,Osasuna,Girona,2,4,A,2.0,7.0,14.0,10.0,5.0,3.0,0.0,0.0,,2.99,3.31,2.56,La Liga,2324,2.18398,2.78694
SP1,2023-11-04,Betis,Mallorca,2,0,H,6.0,1.0,13.0,16.0,1.0,4.0,0.0,1.0,,1.9,3.45,4.68,La Liga,2324,2.84664,0.540374
SP1,2023-11-04,Celta,Sevilla,1,1,D,4.0,6.0,14.0,10.0,2.0,5.0,1.0,0.0,,2.41,3.41,3.13,La Liga,2324,3.01524,1.25089
SP1,2023-11-04,Sociedad,Barcelona,0,1,A,8.0,3.0,16.0,8.0,3.0,3.0,0.0,0.0,,3.38,3.29,2.33,La Liga,2324,0.84705,1.22041
SP1,2023-11-05,Alaves,Almeria,1,0,H,12.0,6.0,13.0,14.0,2.0,3.0,0.0,0.0,,1.77,3.77,4.99,La Liga,2324,2.57982,0.893084
SP1,2023-11-05,Valencia,Granada,1,0,H,0.0,4.0,20.0,15.0,3.0,5.0,0.0,0.0,,1.67,4.15,5.29,La Liga,2324,1.18921,0.344591
SP1,2023-11-05,Villarreal,Ath Bilbao,2,3,A,9.0,3.0,11.0,18.0,4.0,4.0,0.0,0.0,,3.82,3.94,1.95,La Liga,2324,1.78074,2.22797
SP1,2023-11-05,Real Madrid,Vallecano,0,0,D,11.0,1.0,12.0,15.0,3.0,5.0,0.0,0.0,,1.22,6.9,13.8,La Liga,2324,1.85349,0.134981
SP1,2023-11-06,Getafe,Cadiz,1,0,H,6.0,3.0,18.0,12.0,7.0,1.0,1.0,0.0,,2.08,3.1,4.41,La Liga,2324,1.21452,0.821864
SP1,2023-11-10,Ath Bilbao,Celta,4,3,H,7.0,2.0,15.0,13.0,2.0,2.0,0.0,0.0,,1.71,4.04,5.04,La Liga,2324,4.72334,2.25302
SP1,2023-11-11,Vallecano,Girona,1,2,A,8.0,3.0,15.0,13.0,1.0,2.0,0.0,0.0,,2.99,3.5,2.46,La Liga,2324,1.67584,4.2691
SP1,2023-11-11,Almeria,Sociedad,1,3,A,5.0,5.0,18.0,19.0,2.0,2.0,0.0,0.0,,4.38,3.8,1.85,La Liga,2324,0.637245,2.53693
SP1,2023-11-11,Granada,Getafe,1,1,D,3.0,5.0,14.0,9.0,4.0,2.0,0.0,0.0,,2.49,3.19,3.19,La Liga,2324,1.4404,2.30149
SP1,2023-11-11,Osasuna,Las Palmas,1,1,D,8.0,3.0,25.0,10.0,1.0,1.0,0.0,0.0,,1.97,3.36,4.47,La Liga,2324,1.44069,0.291858
SP1,2023-11-11,Real Madrid,Valencia,5,1,H,4.0,4.0,7.0,26.0,1.0,3.0,0.0,0.0,,1.32,5.79,10.11,La Liga,2324,1.90598,2.03068
SP1,2023-11-12,Barcelona,Alaves,2,1,H,2.0,1.0,11.0,10.0,2.0,1.0,0.0,0.0,,1.25,6.51,12.09,La Liga,2324,1.81139,1.83858
SP1,2023-11-12,Sevilla,Betis,1,1,D,9.0,5.0,18.0,14.0,1.0,1.0,0.0,0.0,,2.24,3.46,3.42,La Liga,2324,0.615603,2.17922
SP1,2023-11-12,Ath Madrid,Villarreal,3,1,H,6.0,3.0,8.0,8.0,0.0,2.0,0.0,0.0,,1.34,5.81,8.91,La Liga,2324,3.93786,0.868854
SP1,2023-11-24,Alaves,Granada,3,1,H,6.0,2.0,10.0,13.0,1.0,3.0,0.0,0.0,,1.74,3.67,5.45,La Liga,2324,0.871813,1.13855
SP1,2023-11-25,Vallecano,Barcelona,1,1,D,1.0,4.0,23.0,13.0,3.0,4.0,0.0,0.0,,5.0,4.25,1.68,La Liga,2324,0.912299,1.30627
SP1,2023-11-25,Valencia,Celta,0,0,D,5.0,7.0,13.0,7.0,3.0,2.0,0.0,0.0,,2.3,3.32,3.44,La Liga,2324,0.247015,0.609862
SP1,2023-11-25,Getafe,Almeria,2,1,H,3.0,6.0,12.0,8.0,2.0,4.0,0.0,0.0,,1.78,3.68,5.06,La Liga,2324,1.39391,1.72918
SP1,2023-11-25,Ath Madrid,Mallorca,1,0,H,7.0,3.0,8.0,19.0,0.0,0.0,0.0,0.0,,1.36,5.1,9.85,La Liga,2324,2.29683,0.945212
SP1,2023-11-26,Villarreal,Osasuna,3,1,H,2.0,4.0,9.0,14.0,0.0,0.0,0.0,0.0,,2.2,3.46,3.52,La Liga,2324,2.84591,1.26437
SP1,2023-11-26,Sociedad,Sevilla,2,1,H,4.0,4.0,22.0,8.0,2.0,1.0,0.0,2.0,,1.63,3.95,6.09,La Liga,2324,1.05204,0.374082
SP1,2023-11-26,Cadiz,Real Madrid,0,3,A,4.0,4.0,16.0,16.0,3.0,3.0,0.0,0.0,,6.9,4.7,1.48,La Liga,2324,1.13056,1.84054
SP1,2023-11-26,Betis,Las Palmas,1,0,H,7.0,6.0,7.0,12.0,1.0,2.0,0.0,0.0,,1.72,3.74,5.55,La Liga,2324,1.92649,0.751589
SP1,2023-11-27,Girona,Ath Bilbao,1,1,D,2.0,6.0,8.0,16.0,1.0,1.0,0.0,0.0,,2.27,3.66,3.17,La Liga,2324,1.36177,1.67266
SP1,2023-11-29,Mallorca,Cadiz,1,1,D,7.0,0.0,14.0,18.0,2.0,3.0,0.0,0.0,,1.87,3.33,5.15,La Liga,2324,0.8514,0.251799
SP1,2023-12-01,Las Palmas,Getafe,2,0,H,4.0,4.0,11.0,9.0,0.0,5.0,0.0,1.0,,2.41,2.98,3.62,La Liga,2324,1.8817,0.76355
SP1,2023-12-02,Girona,Valencia,2,1,H,3.0,2.0,6.0,7.0,2.0,3.0,0.0,0.0,,1.67,4.02,5.48,La Liga,2324,1.85396,1.00981
SP1,2023-12-02,Ath Bilbao,Vallecano,4,0,H,7.0,2.0,15.0,11.0,1.0,2.0,0.0,0.0,,1.48,4.77,6.9,La Liga,2324,1.6869,0.34629
SP1,2023-12-02,Real Madrid,Granada,2,0,H,6.0,0.0,10.0,12.0,2.0,1.0,0.0,0.0,,1.19,7.75,15.0,La Liga,2324,2.2606,0.110085
SP1,2023-12-02,Osasuna,Sociedad,1,1,D,1.0,8.0,12.0,10.0,3.0,3.0,0.0,0.0,,4.0,3.17,2.16,La Liga,2324,1.01822,1.69944
SP1,2023-12-03,Mallorca,Alaves,0,0,D,5.0,4.0,16.0,15.0,4.0,2.0,0.0,0.0,,2.75,2.9,3.13,La Liga,2324,0.909609,0.277842
SP1,2023-12-03,Almeria,Betis,0,0,D,4.0,6.0,12.0,8.0,0.0,3.0,0.0,1.0,,3.53,3.78,2.06,La Liga,2324,2.69938,0.769817
SP1,2023-12-03,Sevilla,Villarreal,1,1,D,8.0,4.0,6.0,16.0,3.0,2.0,0.0,0.0,,1.9,3.95,4.01,La Liga,2324,2.4784,1.47061
SP1,2023-12-03,Barcelona,Ath Madrid,1,0,H,7.0,2.0,17.0,12.0,5.0,4.0,0.0,0.0,,1.95,3.92,3.83,La Liga,2324,3.18789,0.996297
SP1,2023-12-04,Celta,Cadiz,1,1,D,12.0,1.0,14.0,18.0,1.0,6.0,0.0,1.0,,1.55,4.28,6.64,La Liga,2324,2.73216,0.346727
SP1,2023-12-08,Getafe,Valencia,1,0,H,7.0,0.0,15.0,14.0,2.0,4.0,1.0,2.0,,2.67,2.94,3.19,La Liga,2324,0.841976,0.183916
SP1,2023-12-09,Alaves,Las Palmas,0,1,A,12.0,3.0,13.0,13.0,3.0,4.0,0.0,0.0,,2.01,3.24,4.4,La Liga,2324,2.20546,0.473883
SP1,2023-12-09,Betis,Real Madrid,1,1,D,8.0,6.0,14.0,7.0,2.0,1.0,0.0,0.0,,4.75,4.19,1.72,La Liga,2324,1.51575,0.803862
SP1,2023-12-09,Villarreal,Sociedad,0,3,A,5.0,3.0,10.0,22.0,2.0,1.0,0.0,0.0,,3.52,3.48,2.19,La Liga,2324,2.37019,2.19834
SP1,2023-12-09,Mallorca,Sevilla,1,0,H,4.0,12.0,15.0,6.0,2.0,2.0,0.0,0.0,,2.61,3.07,3.15,La Liga,2324,0.533315,0.554467
SP1,2023-12-10,Ath Madrid,Almeria,2,1,H,3.0,15.0,13.0,11.0,1.0,0.0,0.0,0.0,,1.2,7.9,12.92,La Liga,2324,2.16876,1.6656
SP1,2023-12-10,Cadiz,Osasuna,1,1,D,2.0,4.0,15.0,16.0,1.0,2.0,0.0,0.0,,2.84,3.07,2.87,La Liga,2324,1.15321,1.81825
SP1,2023-12-10,Barcelona,Girona,2,4,A,8.0,3.0,7.0,10.0,1.0,2.0,0.0,0.0,,1.46,5.35,6.27,La Liga,2324,4.25448,2.93797
SP1,2023-12-11,Vallecano,Celta,0,0,D,8.0,1.0,15.0,10.0,3.0,0.0,0.0,0.0,,2.75,3.19,2.86,La Liga,2324,1.32415,0.126167
SP1,2023-12-11,Granada,Ath Bilbao,1,1,D,1.0,8.0,9.0,11.0,0.0,2.0,0.0,0.0,,4.17,3.69,1.93,La Liga,2324,0.543471,1.68816
SP1,2023-12-15,Osasuna,Vallecano,1,0,H,9.0,1.0,20.0,13.0,2.0,3.0,0.0,0.0,,2.29,3.18,3.63,La Liga,2324,1.77561,1.15316
SP1,2023-12-16,Celta,Granada,1,0,H,7.0,1.0,20.0,18.0,6.0,2.0,1.0,0.0,,1.71,3.82,5.39,La Liga,2324,1.33261,0.690175
SP1,2023-12-16,Ath Bilbao,Ath Madrid,2,0,H,3.0,7.0,7.0,10.0,0.0,1.0,0.0,0.0,,2.63,3.34,2.88,La Liga,2324,2.73082,0.342126
SP1,2023-12-16,Sevilla,Getafe,0,3,A,4.0,2.0,18.0,18.0,3.0,3.0,0.0,0.0,,1.82,3.45,5.24,La Liga,2324,0.80788,2.83746
SP1,2023-12-16,Valencia,Barcelona,1,1,D,4.0,6.0,9.0,11.0,1.0,2.0,0.0,0.0,,6.04,4.56,1.55,La Liga,2324,0.78681,3.16129
SP1,2023-12-17,Almeria,Mallorca,0,0,D,4.0,4.0,12.0,9.0,2.0,1.0,0.0,0.0,,2.4,3.1,3.47,La Liga,2324,0.314828,1.51369
SP1,2023-12-17,Sociedad,Betis,0,0,D,3.0,7.0,12.0,12.0,3.0,4.0,0.0,0.0,,1.59,4.18,6.12,La Liga,2324,0.989954,1.37163
SP1,2023-12-17,Las Palmas,Cadiz,1,1,D,4.0,6.0,9.0,12.0,1.0,3.0,0.0,0.0,,2.01,3.3,4.38,La Liga,2324,0.826817,1.42619
SP1,2023-12-17,Real Madrid,Villarreal,4,1,H,11.0,0.0,14.0,12.0,2.0,3.0,0.0,0.0,,1.22,7.29,12.24,La Liga,2324,3.22478,0.421986
SP1,2023-12-18,Girona,Alaves,3,0,H,3.0,2.0,9.0,7.0,0.0,1.0,0.0,0.0,,1.62,4.12,5.75,La Liga,2324,1.92988,0.546438
SP1,2023-12-19,Vallecano,Valencia,0,1,A,8.0,1.0,16.0,18.0,1.0,5.0,0.0,1.0,,2.28,3.17,3.66,La Liga,2324,0.51265,0.33485
SP1,2023-12-19,Ath Madrid,Getafe,3,3,D,1.0,12.0,7.0,14.0,3.0,3.0,1.0,0.0,,1.48,4.54,7.35,La Liga,2324,2.02936,2.53681
SP1,2023-12-19,Granada,Sevilla,0,3,A,6.0,4.0,10.0,18.0,2.0,1.0,0.0,0.0,,3.12,3.17,2.55,La Liga,2324,1.12822,0.514939
SP1,2023-12-20,Barcelona,Almeria,3,2,H,12.0,0.0,16.0,9.0,3.0,3.0,0.0,0.0,,1.14,9.0,19.0,La Liga,2324,4.04903,1.39703
SP1,2023-12-20,Ath Bilbao,Las Palmas,1,0,H,5.0,2.0,12.0,11.0,1.0,3.0,0.0,0.0,,1.38,5.19,8.59,La Liga,2324,3.53577,0.2514
SP1,2023-12-20,Villarreal,Celta,3,2,H,4.0,7.0,16.0,15.0,2.0,4.0,0.0,0.0,,2.45,3.38,3.09,La Liga,2324,2.59564,1.98503
SP1,2023-12-21,Betis,Girona,1,1,D,7.0,6.0,6.0,9.0,2.0,2.0,0.0,0.0,,2.67,3.55,2.69,La Liga,2324,1.61394,1.64551
SP1,2023-12-21,Cadiz,Sociedad,0,0,D,7.0,5.0,16.0,15.0,3.0,1.0,0.0,0.0,,6.27,3.59,1.69,La Liga,2324,0.856097,0.6603
SP1,2023-12-21,Alaves,Real Madrid,0,1,A,3.0,3.0,18.0,13.0,3.0,1.0,0.0,1.0,,6.04,4.13,1.6,La Liga,2324,0.388196,0.947483
SP1,2023-12-21,Mallorca,Osasuna,3,2,H,6.0,0.0,11.0,12.0,3.0,1.0,0.0,0.0,,2.26,2.92,4.11,La Liga,2324,1.68391,1.5871
SP1,2023-12-23,Ath Madrid,Sevilla,1,0,H,6.0,5.0,12.0,19.0,7.0,3.0,1.0,0.0,,1.59,4.27,5.99,La Liga,2324,1.53277,0.279969
SP1,2024-01-02,Getafe,Vallecano,0,2,A,2.0,3.0,16.0,16.0,6.0,3.0,2.0,0.0,,2.4,2.95,3.57,La Liga,2324,0.651184,2.73568
SP1,2024-01-02,Sociedad,Alaves,1,1,D,6.0,4.0,9.0,17.0,4.0,4.0,1.0,0.0,,1.53,3.87,8.34,La Liga,2324,0.98082,0.969339
SP1,2024-01-02,Valencia,Villarreal,3,1,H,4.0,3.0,12.0,15.0,2.0,5.0,0.0,0.0,,2.23,3.43,3.49,La Liga,2324,2.78114,1.15004
SP1,2024-01-03,Granada,Cadiz,2,0,H,5.0,6.0,17.0,16.0,3.0,4.0,0.0,1.0,,2.25,3.12,3.82,La Liga,2324,3.87666,0.746073
SP1,2024-01-03,Celta,Betis,2,1,H,8.0,7.0,10.0,12.0,0.0,2.0,0.0,0.0,,2.21,3.31,3.67,La Liga,2324,2.54675,1.73674
SP1,2024-01-03,Real Madrid,Mallorca,1,0,H,5.0,4.0,5.0,15.0,2.0,3.0,0.0,0.0,,1.22,6.75,13.93,La Liga,2324,1.87575,0.840414
