Date,liga,HomeTeam,AwayTeam,FTR,prob_casa_modelo,prob_empate_modelo,prob_fora_modelo,prob_casa_odds,prob_empate_odds,prob_fora_odds,data_corte_modelo
2023-09-03,brasileirao,Corinthians,Palmeiras,D,0.3046952128253763,0.2944184354942904,0.4008863516803333,0.19750866708020942,0.2989977360106555,0.503493596909135,2023-08-26
2023-09-03,brasileirao,Gremio,Cuiaba,H,0.5371795347652223,0.26283211838846227,0.19998834684631522,0.5767963085036255,0.2584047462096242,0.16479894528675015,2023-08-26
2023-09-03,brasileirao,Botafogo RJ,Flamengo RJ,A,0.4301456666623442,0.26313414933382234,0.30672018400383344,0.3923984833659491,0.29669153620352245,0.31090998043052837,2023-08-26
2023-09-03,brasileirao,Fluminense,Fortaleza,H,0.5076064482078259,0.2709995524399855,0.22139399935218865,0.4981582437011935,0.2815677029615441,0.22027405333726238,2023-08-26
2023-09-14,brasileirao,Flamengo RJ,Athletico-PR,A,0.5952202146768132,0.2170379412282098,0.18774184409497696,0.5358642240351129,0.27092576690043413,0.19321000906445304,2023-08-26
2023-09-14,brasileirao,Internacional,Sao Paulo,H,0.45685884503843865,0.2921350197951973,0.25100613516636405,0.3589435821093284,0.31788794363277123,0.32316847425790035,2023-08-26
2023-09-14,brasileirao,Fortaleza,Corinthians,H,0.4312820146365737,0.3066055097179204,0.26211247564550616,0.6070337653760423,0.2509700321968133,0.1419962024271444,2023-08-26
2023-09-14,brasileirao,Santos,Cruzeiro,A,0.38228338657960004,0.32686451474601763,0.29085209867438233,0.40536620739666424,0.31182015953589554,0.2828136330674402,2023-08-26
2023-09-15,brasileirao,Coritiba,Bahia,A,0.35530944082916244,0.2652734496149343,0.37941710955590313,0.3661865049279757,0.3025018953752843,0.33131159969673996,2023-08-26
2023-09-15,brasileirao,Bragantino,Gremio,H,0.4619789196011652,0.24419237928259707,0.29382870111623777,0.5641455959988886,0.25138093914976384,0.1844734648513476,2023-08-26
2023-09-16,brasileirao,Palmeiras,Goias,H,0.7568426390575641,0.16025417512031478,0.08290318582212129,0.7520088790233075,0.1735405105438402,0.07445061043285241,2023-08-26
2023-09-16,brasileirao,Cuiaba,America MG,D,0.4867086001425311,0.28486981352544366,0.22842158633202522,0.5155403316868846,0.2769188067346694,0.20754086157844606,2023-08-26
2023-09-16,brasileirao,Vasco,Fluminense,H,0.25915476788001496,0.27871442784544986,0.4621308042745353,0.27232177791689494,0.30863134830581423,0.4190468737772909,2023-08-26
2023-09-17,brasileirao,Atletico-MG,Botafogo RJ,H,0.45742814328612996,0.2897023329204843,0.2528695237933857,0.41968911917098445,0.30051813471502586,0.2797927461139896,2023-08-26
2023-09-19,brasileirao,Bahia,Santos,A,0.4710368125155449,0.2674613742435708,0.2615018132408843,0.5803782931077894,0.25915287419518934,0.16046883269702125,2023-08-26
2023-09-19,brasileirao,Corinthians,Gremio,D,0.4562467881383401,0.27207890232717274,0.2716743095344871,0.389125865005447,0.3059165605388734,0.3049575744556795,2023-08-26
2023-09-20,brasileirao,America MG,Bragantino,A,0.38080245561429343,0.25879867465983175,0.3603988697258747,0.32775418436172865,0.2765425930552086,0.3957032225830627,2023-08-26
