Date,liga,HomeTeam,AwayTeam,selecao,prob_modelo,odd_prejogo,odd_fechamento,ev,clv,ganhou,retorno_papel
2023-12-23,Championship,Leeds,Ipswich,fora,0.2551243290029144,4.13,4.23,0.053663478782036256,-0.05109163173082165,False,-1.0
2023-12-23,Championship,Norwich,Huddersfield,fora,0.2252056738955685,5.75,5.78,0.294932624899519,-0.03588785887858892,False,-1.0
2023-12-23,Championship,Leicester,Rotherham,empate,0.1433860125491706,8.62,8.13,0.23598742817385054,0.021547042993540044,False,-1.0
2023-12-23,Championship,Blackburn,Watford,fora,0.3503664964577394,3.11,2.67,0.0896398039835693,0.1327932081155716,True,2.11
2023-12-26,Championship,Preston,Leeds,casa,0.1904297453161565,6.03,6.29,0.14829136425642364,-0.07303773894059573,True,5.03
2023-12-26,Championship,Ipswich,Leicester,fora,0.5602815246881803,2.29,2.36,0.2830446915359328,-0.05639572577740415,False,-1.0
2023-12-26,Championship,West Brom,Norwich,fora,0.2755517078587374,4.24,4.17,0.16833924132104672,-0.012523699751771478,False,-1.0
2023-12-26,Championship,Southampton,Swansea,fora,0.2233083470387667,6.71,7.5,0.49839900863012465,-0.13327215884812393,False,-1.0
2023-12-26,Championship,Rotherham,Middlesbrough,casa,0.2357100350485817,5.82,5.55,0.37183240398274564,0.01786944040248284,True,4.82
2023-12-26,Championship,Huddersfield,Blackburn,casa,0.3592027925838502,3.27,3.19,0.17459313174919,-0.0028466212887096054,True,2.27
2023-12-26,Championship,Coventry,Sheffield Weds,casa,0.6014221125696576,1.76,1.79,0.058502918122597336,-0.04603729143910307,True,0.76
2023-12-26,Championship,Cardiff,Plymouth,fora,0.3452644539128071,3.73,4.06,0.28783641309477037,-0.10854724404233607,False,-1.0
2023-12-26,Championship,Millwall,QPR,casa,0.500255743585078,2.2,2.23,0.10056263588717163,-0.04081955905270396,True,1.2000000000000002
2023-12-26,Championship,Hull,Sunderland,fora,0.3778509525382157,2.91,2.6,0.09954627188620768,0.08830280979606808,True,1.9100000000000001
2023-12-29,Championship,Watford,Stoke,casa,0.5039346155126153,2.19,2.1,0.1036168079726274,0.012948260481712826,False,-1.0
2023-12-29,Championship,Rotherham,Sunderland,casa,0.2401293766188619,6.53,7.1,0.5680448293211684,-0.10641131968605877,False,-1.0
2023-12-29,Championship,Ipswich,QPR,fora,0.1497057401190017,7.14,5.91,0.06889898444967213,0.17112967347121089,False,-1.0
2023-12-29,Championship,Preston,Sheffield Weds,casa,0.500094253591647,2.39,2.26,0.19522526608403656,0.02879393713286671,False,-1.0
2023-12-29,Championship,Huddersfield,Middlesbrough,casa,0.2956680598637176,4.59,4.52,0.35711639477446355,-0.013395829777294699,False,-1.0
2023-12-29,Championship,Coventry,Swansea,fora,0.2710992459967644,4.5,4.78,0.21994660698543966,-0.0861953984661552,False,-1.0
2023-12-29,Championship,Southampton,Plymouth,fora,0.2151326853629619,8.73,9.47,0.8781083432186574,-0.11049997910792075,False,-1.0
2023-12-29,Championship,Hull,Blackburn,fora,0.3172495618234501,4.11,4.06,0.30389569909437997,-0.016231840758859972,False,-1.0
2024-01-01,Championship,Sheffield Weds,Hull,fora,0.4305078788727247,2.46,2.58,0.059049382026902686,-0.07224324677019456,False,-1.0
2024-01-01,Championship,Swansea,West Brom,casa,0.3631135949784987,3.35,3.14,0.21643054317797072,0.0378142602005771,True,2.35
2024-01-01,Championship,Stoke,Ipswich,fora,0.4410147260672775,2.47,2.38,0.08930637338617542,0.009125239348744874,False,-1.0
2024-01-01,Championship,QPR,Cardiff,fora,0.3618157506474697,3.44,3.43,0.24464618222729562,-0.024634266489989343,True,2.44
2024-01-01,Championship,Plymouth,Watford,casa,0.3738068632847416,3.04,2.69,0.13637286438561458,0.09897785656341074,False,-1.0
2024-01-01,Championship,Norwich,Southampton,casa,0.3699243564611688,3.36,3.7,0.24294583770952705,-0.1167407112262181,False,-1.0
2024-01-01,Championship,Middlesbrough,Coventry,fora,0.2954114512121768,3.62,3.54,0.06938945338808011,-0.006876115217945511,True,2.62
2024-01-01,Championship,Leeds,Birmingham,fora,0.1080577475397537,12.14,10.81,0.31182105513260994,0.07993560367908525,False,-1.0
2024-01-01,Championship,Bristol City,Millwall,fora,0.3240729323446803,3.8,3.51,0.23147714290978505,0.05377381239450174,True,2.8
2024-01-01,Championship,Blackburn,Rotherham,fora,0.1945751064145952,6.05,6.32,0.17717939380830083,-0.07157698230219167,False,-1.0
2024-01-01,Championship,Sunderland,Preston,fora,0.2033615273317875,6.0,5.54,0.22016916399072506,0.049960839056514494,False,-1.0
2024-01-01,Championship,Leicester,Huddersfield,empate,0.1488938311790503,7.26,6.24,0.08096921435990523,0.1192557352248449,False,-1.0
2024-01-12,Championship,Hull,Norwich,fora,0.362763953296978,3.23,3.06,0.17172756914923903,0.026684753483386947,True,2.23
2024-01-13,Championship,Rotherham,Stoke,casa,0.3044961131662215,4.07,4.01,0.23929918058652166,-0.014109927838863667,False,-1.0
2024-01-13,Championship,Ipswich,Sunderland,casa,0.5025356144669259,2.15,2.09,0.08045157110389045,0.00026709720442941176,True,1.15
2024-01-13,Championship,West Brom,Blackburn,fora,0.2385484914941958,4.77,4.39,0.1378763044273139,0.055937488372093114,False,-1.0
2024-01-13,Championship,Huddersfield,Plymouth,fora,0.3955216047842883,2.71,3.34,0.07186354896542135,-0.21167820747321664,False,-1.0
2024-01-13,Championship,Cardiff,Leeds,casa,0.2186652056524148,5.24,5.5,0.1458056776186536,-0.07523553674434835,False,-1.0
2024-01-13,Championship,Birmingham,Swansea,fora,0.4018498107367614,3.1,3.22,0.24573441328396028,-0.062184681692718624,False,-1.0
2024-01-13,Championship,Coventry,Leicester,fora,0.5562327208527844,2.05,2.25,0.14027707774820786,-0.11240823850855353,False,-1.0
2024-01-14,Championship,QPR,Watford,fora,0.4607941136838838,2.46,2.79,0.13355351966235407,-0.14260586319218227,True,1.46
2024-01-19,Championship,Sunderland,Hull,fora,0.2442739920169818,4.47,4.66,0.09190474431590867,-0.06728045999439014,True,3.4699999999999998
2024-01-20,Championship,Stoke,Birmingham,fora,0.2530452128989877,4.2,3.53,0.06278989417574832,0.1562555117983726,True,3.2
2024-01-20,Championship,Sheffield Weds,Coventry,fora,0.4834719898138254,2.3,2.05,0.1119855765717983,0.09092090444425205,True,1.2999999999999998
2024-01-20,Championship,QPR,Millwall,fora,0.3828770489963985,3.03,3.02,0.16011745845908743,-0.022465736472480735,False,-1.0
2024-01-20,Championship,Plymouth,Cardiff,casa,0.479642591276037,2.28,2.4,0.09358510810936416,-0.07597782220042992,True,1.2799999999999998
2024-01-20,Championship,Middlesbrough,Rotherham,fora,0.1461428333035922,10.57,11.77,0.5447297480189697,-0.1317966290791729,False,-1.0
2024-01-20,Championship,Bristol City,Watford,fora,0.3963975216535863,3.11,3.55,0.23279629234265342,-0.14758926448478826,False,-1.0
2024-01-20,Championship,Blackburn,Huddersfield,fora,0.2480282617210289,4.49,4.23,0.11364689512741988,0.029439411367676582,False,-1.0
2024-01-20,Championship,Swansea,Southampton,casa,0.3392758170191774,5.0,5.25,0.6963790850958871,-0.07555347973033655,False,-1.0
2024-01-20,Championship,Norwich,West Brom,casa,0.3928940828668572,2.9,2.75,0.13939284031388577,0.026265899700234963,True,1.9
2024-01-21,Championship,Leeds,Preston,fora,0.1158190026743806,10.79,11.5,0.24968703885656662,-0.09077453236426603,False,-1.0
2024-01-22,Championship,Leicester,Ipswich,casa,0.6936054979340436,1.92,1.82,0.33172255603336365,0.02537797231752026,False,-1.0
2024-01-24,Championship,Leeds,Norwich,fora,0.1748711136616426,6.61,8.05,0.1558980613034575,-0.20591768631813134,False,-1.0
2024-01-27,Championship,Millwall,Preston,casa,0.4722715230714301,2.27,2.23,0.07205635737214644,-0.010133419081980732,False,-1.0
2024-01-28,Championship,QPR,Huddersfield,fora,0.3238052840311655,3.99,4.44,0.2919830832843504,-0.1271789362140523,False,-1.0
2024-01-30,Championship,Coventry,Bristol City,fora,0.2226431900167482,5.18,5.08,0.15329172428675575,-0.008795878191685258,False,-1.0
2024-01-31,Championship,Sheffield Weds,Watford,fora,0.497024959786944,2.72,2.92,0.3519078906204878,-0.09361076474683094,False,-1.0
2024-02-02,Championship,Bristol City,Leeds,casa,0.2138607545216728,5.11,4.65,0.09282845560574815,0.0673334067729705,False,-1.0
2024-02-03,Championship,Swansea,Plymouth,fora,0.3415259921239558,3.54,3.71,0.20900201211880343,-0.07342144961337538,True,2.54
2024-02-03,Championship,Stoke,Leicester,fora,0.5871141934283358,1.85,1.93,0.08616125784242135,-0.06760789782976628,True,0.8500000000000001
2024-02-03,Championship,Rotherham,Southampton,casa,0.1601923301176976,8.65,9.76,0.38566365551808435,-0.14183139399037314,False,-1.0
2024-02-03,Championship,Hull,Millwall,fora,0.3153417600486827,3.92,4.31,0.23613969939083623,-0.11720530411732588,False,-1.0
2024-02-03,Championship,Huddersfield,Sheffield Weds,casa,0.4957287060836788,2.52,2.57,0.24923633933087053,-0.045475594758492055,True,1.52
2024-02-04,Championship,Middlesbrough,Sunderland,fora,0.3101413949647549,3.59,3.7,0.11340760792347004,-0.05681682893608453,False,-1.0
2024-02-09,Championship,Sheffield Weds,Birmingham,fora,0.3562990632429813,3.3,3.06,0.17578690870183822,0.049650892164468496,False,-1.0
2024-02-10,Championship,Southampton,Huddersfield,fora,0.1211830079354158,11.65,13.16,0.411782042447594,-0.1467707829497794,False,-1.0
2024-02-10,Championship,Sunderland,Plymouth,fora,0.2736057205705048,5.85,5.98,0.600593465337453,-0.0517314361254223,False,-1.0
2024-02-10,Championship,QPR,Norwich,fora,0.441919855723575,2.62,2.83,0.15783002199576646,-0.09916060737727295,False,-1.0
2024-02-10,Championship,Middlesbrough,Bristol City,fora,0.233878474100572,4.97,4.92,0.16237601627984288,-0.020217734524118347,True,3.9699999999999998
2024-02-10,Championship,Leeds,Rotherham,empate,0.169604891965472,8.95,9.05,0.5179637830909742,-0.04477958236658952,False,-1.0
2024-02-10,Championship,Hull,Swansea,fora,0.3270939876644059,4.92,4.91,0.609302419308877,-0.028165270054412495,True,3.92
2024-02-11,Championship,Coventry,Millwall,fora,0.2387142600634766,4.76,4.63,0.13627987790214857,-0.0016180976322782703,False,-1.0
2024-02-13,Championship,West Brom,Cardiff,fora,0.2051558012760307,6.14,5.54,0.25965661983482846,0.07712867135585721,False,-1.0
2024-02-13,Championship,Swansea,Leeds,casa,0.2320456958350408,5.71,5.61,0.3249809232180829,-0.01133771747273793,False,-1.0
2024-02-13,Championship,Rotherham,Hull,casa,0.3189993948878759,4.91,5.14,0.5662870288994706,-0.07070922944068814,False,-1.0
2024-02-13,Championship,Bristol City,Southampton,casa,0.238110909349804,4.61,4.46,0.09769129210259653,0.0037889473878895963,True,3.6100000000000003
2024-02-13,Championship,Birmingham,Blackburn,fora,0.3665076754998477,3.05,2.94,0.11784841027453541,0.010325173493094031,False,-1.0
2024-02-13,Championship,Norwich,Watford,fora,0.3151634390891523,3.51,3.56,0.10622367120292453,-0.041672083886831746,False,-1.0
2024-02-14,Championship,Huddersfield,Sunderland,casa,0.3035537248809409,3.8,3.49,0.15350415454757527,0.0600289540622696,True,2.8
2024-02-14,Championship,Plymouth,Coventry,casa,0.3946590426917833,3.46,3.36,0.36552028771357015,0.001648961922934511,False,-1.0
2024-02-14,Championship,Preston,Middlesbrough,casa,0.3149116385713447,3.36,3.3,0.0581031055997181,-0.00865184263722596,True,2.36
2024-02-14,Championship,Millwall,Ipswich,casa,0.3132058158828215,3.67,4.04,0.14946534428995473,-0.11729565820426724,False,-1.0
2024-02-17,Championship,Swansea,Ipswich,casa,0.3220667993405561,4.05,4.09,0.30437053732925223,-0.03788571447033007,False,-1.0
2024-02-17,Championship,Rotherham,Watford,casa,0.2547582738327375,4.56,4.21,0.16169772867728294,0.0525331170950496,False,-1.0
2024-02-17,Championship,Plymouth,Leeds,casa,0.2511734793550396,6.5,8.16,0.6326276158077573,-0.22646792466778787,False,-1.0
2024-02-17,Championship,Leicester,Middlesbrough,casa,0.6839224437123161,1.6,1.54,0.09427590993970592,0.005102296717476973,False,-1.0
2024-02-17,Championship,Huddersfield,Hull,casa,0.3797286167458522,3.21,2.74,0.2189288597541854,0.1395831738498048,False,-1.0
2024-02-17,Championship,Bristol City,QPR,fora,0.2442129759806793,4.36,3.77,0.06476857527576185,0.12508741063750972,True,3.3600000000000003
2024-02-17,Championship,Birmingham,Sunderland,fora,0.4465177089498229,2.6,2.77,0.16094604326953954,-0.08579251198321758,False,-1.0
2024-02-17,Championship,Millwall,Sheffield Weds,casa,0.5439858428382627,2.18,2.25,0.18588913738741275,-0.057151498487764685,False,-1.0
2024-02-20,Championship,Cardiff,Blackburn,casa,0.4189006939688262,3.02,3.2,0.265080095785855,-0.0808537348072127,False,-1.0
2024-02-20,Championship,Ipswich,Rotherham,fora,0.1198779998590687,13.57,12.88,0.6267444580875623,0.015603928312505122,False,-1.0
2024-02-20,Championship,Plymouth,West Brom,casa,0.3812275536894537,3.73,3.38,0.4219787752616624,0.07225256624492715,False,-1.0
2024-02-23,Championship,Leeds,Leicester,fora,0.3746070401038965,3.52,3.57,0.3186167811657157,-0.040900340589367756,False,-1.0
2024-02-24,Championship,Southampton,Millwall,fora,0.1624587795652643,8.96,7.83,0.45563066490476833,0.10673267013553911,True,7.960000000000001
2024-02-24,Championship,Watford,Huddersfield,casa,0.5515127737835002,2.0,2.07,0.10302554756700033,-0.05995122306600842,False,-1.0
2024-02-24,Championship,Sunderland,Swansea,fora,0.251958873169444,4.5,3.62,0.13381492926249794,0.21082950976276993,True,3.5
2024-02-24,Championship,Sheffield Weds,Bristol City,fora,0.4113265205739828,2.94,2.82,0.20929997048750937,0.014352386436141007,False,-1.0
2024-02-24,Championship,QPR,Rotherham,fora,0.26894407166651,6.0,6.51,0.6136644299990601,-0.10583272995864657,False,-1.0
2024-02-24,Championship,Middlesbrough,Plymouth,fora,0.2760196930109363,6.71,7.0,0.8520921401033827,-0.06947530572514038,True,5.71
2024-02-24,Championship,Cardiff,Stoke,casa,0.3877043414758847,2.86,2.85,0.10883441662103022,-0.022389487189456103,True,1.8599999999999999
2024-02-24,Championship,Hull,West Brom,fora,0.393215489789773,3.08,3.22,0.21110370855250093,-0.06929011689691822,False,-1.0
2024-03-02,Championship,Stoke,Middlesbrough,fora,0.4021025182933672,2.69,3.0,0.0816557742091577,-0.12741722999646587,False,-1.0
2024-03-02,Championship,Rotherham,Sheffield Weds,casa,0.3988720735228774,3.58,3.51,0.427962023211901,-0.008150973700060127,False,-1.0
2024-03-02,Championship,Preston,Hull,casa,0.3993951825460033,2.96,3.07,0.18220974033616977,-0.06099612333247706,False,-1.0
2024-03-02,Championship,Plymouth,Ipswich,casa,0.322175869039877,4.51,4.14,0.45301316936984515,0.05614257439494419,False,-1.0
2024-03-02,Championship,Millwall,Watford,fora,0.355548148320341,3.17,2.95,0.12708763017548086,0.045950231584486634,False,-1.0
2024-03-02,Championship,Birmingham,Southampton,fora,0.5731769691673094,1.85,1.74,0.06037739295952238,0.03334312421169039,True,0.8500000000000001
2024-03-02,Championship,Bristol City,Cardiff,fora,0.2788745895957881,4.53,4.4,0.2633018908689202,0.0007863254145104026,True,3.5300000000000002
2024-03-02,Championship,Norwich,Sunderland,fora,0.3090362304255385,4.03,4.57,0.2454160086149202,-0.1429839457811829,False,-1.0
2024-03-05,Championship,Sheffield Weds,Plymouth,fora,0.4613839274385142,4.1,4.15,0.891674102497908,-0.03887864015855258,False,-1.0
2024-03-05,Championship,Ipswich,Bristol City,fora,0.188628083615451,5.83,5.74,0.09970172747807937,-0.01238424363164825,False,-1.0
2024-03-05,Championship,Leeds,Stoke,empate,0.1955338919969563,5.71,5.2,0.11649852330262056,0.06556737471507379,False,-1.0
2024-03-05,Championship,Hull,Birmingham,fora,0.240647668540858,4.96,5.36,0.19361243596265565,-0.10046059365404303,False,-1.0
2024-03-05,Championship,Coventry,Rotherham,fora,0.157813656186211,11.08,9.71,0.7485753105432178,0.10846353658717023,False,-1.0
2024-03-05,Championship,Blackburn,Millwall,fora,0.3133484407666687,3.53,3.59,0.10611999590634036,-0.04412536793083477,False,-1.0
2024-03-06,Championship,Watford,Swansea,casa,0.479152891724694,2.26,2.26,0.0828855352978084,-0.02412436780431393,False,-1.0
2024-03-06,Championship,QPR,West Brom,fora,0.4614497027222928,2.5,2.56,0.153624256805732,-0.04887958630879108,False,-1.0
2024-03-08,Championship,Sheffield Weds,Leeds,fora,0.6771340450730728,1.63,1.52,0.10372849346910873,0.03886081395576224,True,0.6299999999999999
2024-03-09,Championship,Watford,Coventry,casa,0.3979388879920743,2.99,2.89,0.18983727509630222,0.006705362393065073,False,-1.0
2024-03-09,Championship,Southampton,Sunderland,fora,0.2333953803247924,7.22,9.24,0.685114645945001,-0.24200684812256967,False,-1.0
2024-03-09,Championship,QPR,Middlesbrough,fora,0.4431219316123488,3.06,3.31,0.35595311073378744,-0.10073969557357842,True,2.06
2024-03-09,Championship,Preston,Stoke,casa,0.4284241737859661,2.48,2.64,0.06249195098919591,-0.08545386904761909,False,-1.0
2024-03-09,Championship,Blackburn,Plymouth,fora,0.3598121028790247,4.66,4.47,0.6767243994162553,0.01331753687136783,False,-1.0
2024-03-09,Championship,Millwall,Birmingham,casa,0.4730905086128593,2.23,2.26,0.05499183420667619,-0.03954583621819885,True,1.23
2024-03-09,Championship,Hull,Leicester,fora,0.6030678596639568,2.16,2.22,0.30262657687414674,-0.053076370688178276,False,-1.0
2024-03-09,Championship,Cardiff,Ipswich,casa,0.2588619039784933,4.69,5.18,0.21406232965913374,-0.11825206301575386,True,3.6900000000000004
2024-03-09,Championship,Norwich,Rotherham,fora,0.1508560046882631,11.75,9.19,0.7725580550870914,0.23645801297678437,False,-1.0
2024-03-10,Championship,Huddersfield,West Brom,fora,0.4375199044756034,2.55,2.7,0.1156757564127886,-0.0808260428922567,True,1.5499999999999998
2024-03-12,Championship,Birmingham,Middlesbrough,fora,0.4552784477267219,2.44,2.4,0.11087941245320132,-0.010354780517137785,True,1.44
2024-03-16,Championship,Sunderland,QPR,casa,0.5546317217661036,2.54,3.03,0.4087645732859033,-0.1842989835328478,False,-1.0
2024-03-16,Championship,Stoke,Norwich,fora,0.4165445537860083,2.76,2.83,0.14966296844938287,-0.05034006433859173,True,1.7599999999999998
2024-03-16,Championship,Rotherham,Huddersfield,casa,0.3300962461138616,4.3,5.07,0.419413858289605,-0.17556307368408242,False,-1.0
2024-03-16,Championship,Middlesbrough,Blackburn,fora,0.2460903640963012,4.42,4.54,0.08771940930565125,-0.054017294071990074,False,-1.0
2024-03-16,Championship,Ipswich,Sheffield Weds,casa,0.7137507563511291,1.55,1.58,0.10631367234425015,-0.05052518307605858,True,0.55
2024-03-16,Championship,Swansea,Cardiff,fora,0.2743714536501883,4.03,3.98,0.10571695821025884,-0.014905080455613784,False,-1.0
2024-03-16,Championship,Plymouth,Preston,casa,0.4922376703764697,2.6,2.35,0.27981794297882123,0.0760577748939506,False,-1.0
2024-03-16,Championship,Birmingham,Watford,fora,0.428856211073888,2.96,3.27,0.2694143847787085,-0.11802156618529858,True,1.96
2024-03-17,Championship,Leeds,Millwall,fora,0.1097741594889587,10.05,12.33,0.10323030286403512,-0.21117326647906975,False,-1.0
2024-03-29,Championship,Watford,Leeds,casa,0.2068239039367825,5.95,6.6,0.2306022284238558,-0.13162322748152577,False,-1.0
2024-03-29,Championship,Blackburn,Ipswich,casa,0.2829334295342133,3.84,3.64,0.08646436941137892,0.01993571637284486,False,-1.0
2024-03-29,Championship,Southampton,Middlesbrough,fora,0.2267521765569584,5.46,5.5,0.23806688400099274,-0.03795942137016928,False,-1.0
2024-03-29,Championship,Sheffield Weds,Swansea,fora,0.429103721488163,2.91,2.85,0.24869182953055446,-0.011672498250524854,False,-1.0
2024-03-29,Championship,Preston,Rotherham,fora,0.2180662259605708,7.15,7.57,0.5591735156180813,-0.08821343113995994,False,-1.0
2024-03-29,Championship,QPR,Birmingham,fora,0.3016781658245703,3.69,4.03,0.11319243189266448,-0.11365521092196273,False,-1.0
2024-03-29,Championship,Hull,Stoke,fora,0.2742751635640131,3.9,3.9,0.06967313789965113,-0.03421910661884575,True,2.9
2024-03-29,Championship,Cardiff,Sunderland,fora,0.4084086343652955,3.08,3.07,0.25789859384511016,-0.029354484614567133,True,2.08
2024-03-29,Championship,Millwall,West Brom,casa,0.3000256895284148,3.61,3.39,0.08309273919757731,0.03035146142510703,False,-1.0
2024-03-29,Championship,Norwich,Plymouth,fora,0.2658840925650498,6.68,6.47,0.7761057383345327,-0.005055935324650429,False,-1.0
2024-04-01,Championship,Swansea,QPR,casa,0.4988567664183318,2.54,2.59,0.26709618670256274,-0.0499676581965649,False,-1.0
2024-04-01,Championship,Ipswich,Southampton,casa,0.4878266208204722,2.54,2.37,0.23907961688399926,0.02888441771962702,True,1.54
2024-04-01,Championship,West Brom,Watford,fora,0.2414829945265587,4.36,4.49,0.052865856135795974,-0.06220732208692514,False,-1.0
2024-04-01,Championship,Sunderland,Blackburn,casa,0.5116492177572902,2.15,2.28,0.10004581817817382,-0.08712678591517609,False,-1.0
2024-04-01,Championship,Plymouth,Bristol City,casa,0.4319825487549158,2.65,2.99,0.14475375420052683,-0.14273040028514317,False,-1.0
2024-04-01,Championship,Middlesbrough,Sheffield Weds,casa,0.6292569864252653,1.8,1.81,0.13266257556547756,-0.04048171704049397,True,0.8
2024-04-01,Championship,Coventry,Cardiff,fora,0.2047961762492817,6.2,6.71,0.26973629274554667,-0.11536106349572939,True,5.2
2024-04-01,Championship,Birmingham,Preston,fora,0.3762766791861412,3.08,3.52,0.158932171893315,-0.1540594903139072,False,-1.0
2024-04-01,Championship,Rotherham,Millwall,casa,0.2629223277998251,4.37,6.12,0.1489705724852357,-0.3117883143935486,True,3.37
2024-04-05,Championship,Rotherham,Plymouth,casa,0.2738769749859329,4.16,3.77,0.13932821594148082,0.06688186330607437,False,-1.0
2024-04-06,Championship,Stoke,West Brom,fora,0.4264321138322426,2.81,2.78,0.1982742398686017,-0.021080242422335416,False,-1.0
2024-04-06,Championship,QPR,Sheffield Weds,fora,0.2402928169933073,4.4,4.19,0.05728839477055225,0.014354040998937556,True,3.4000000000000004
2024-04-06,Championship,Middlesbrough,Swansea,fora,0.2580786641905117,4.24,4.34,0.09425353616776966,-0.05625620844076529,False,-1.0
2024-04-06,Championship,Blackburn,Southampton,casa,0.2707920187954892,4.09,3.68,0.10753935687355076,0.07506897172210336,False,-1.0
2024-04-06,Championship,Cardiff,Hull,casa,0.3806711906537782,3.25,3.31,0.2371813696247791,-0.049876774803580104,False,-1.0
2024-04-06,Championship,Sunderland,Bristol City,casa,0.4870748099458487,2.45,2.27,0.19333328436732944,0.04411338434055767,False,-1.0
2024-04-06,Championship,Norwich,Ipswich,casa,0.3807589648079025,2.78,2.85,0.05850992216596884,-0.05576586996127997,True,1.7799999999999998
2024-04-06,Championship,Huddersfield,Millwall,fora,0.3431660664392515,3.21,3.21,0.10156307326999725,-0.03197127937336808,False,-1.0
2024-04-09,Championship,Leeds,Sunderland,fora,0.1459343072368471,9.41,10.01,0.3732418310987313,-0.0937713625866049,False,-1.0
2024-04-09,Championship,Preston,Huddersfield,casa,0.4667720882339084,2.62,2.57,0.22294287117284006,-0.0126511932513661,True,1.62
2024-04-09,Championship,Plymouth,QPR,casa,0.4891464448078627,3.18,3.03,0.5554856944890034,0.015384507190829622,False,-1.0
2024-04-09,Championship,Millwall,Leicester,casa,0.1971409523579815,5.56,5.53,0.09610369511037709,-0.02988719541263174,True,4.56
2024-04-09,Championship,Sheffield Weds,Norwich,fora,0.5413807841674457,2.23,2.24,0.20727914869340403,-0.03622921816053093,False,-1.0
2024-04-10,Championship,Birmingham,Cardiff,fora,0.3447769089254893,4.12,4.37,0.4204808647730158,-0.08818433867471198,True,3.12
2024-04-10,Championship,Bristol City,Blackburn,casa,0.4382237407097367,2.56,2.75,0.12185277621692592,-0.09368945572730158,True,1.56
2024-04-10,Championship,Hull,Middlesbrough,fora,0.3807768265231231,2.91,2.88,0.10806056518228835,-0.02184238291105367,False,-1.0
2024-04-10,Championship,Ipswich,Watford,fora,0.2045072221447847,6.81,5.9,0.3926941828059838,0.11318842277947017,False,-1.0
2024-04-10,Championship,Swansea,Stoke,casa,0.4540322112475272,2.52,2.6,0.14416117234376857,-0.06094838438942518,True,1.52
2024-04-10,Championship,West Brom,Rotherham,fora,0.1090250574034961,12.07,14.26,0.31593244286019795,-0.18798167518747233,False,-1.0
2024-04-12,Championship,Plymouth,Leicester,casa,0.1890899935988428,6.63,7.23,0.2536666575603277,-0.1157835534538334,True,5.63
2024-04-13,Championship,West Brom,Sunderland,fora,0.2594751744290224,4.57,3.94,0.18580154714063246,0.12338930026175432,True,3.5700000000000003
2024-04-13,Championship,Swansea,Rotherham,fora,0.166355406615554,8.95,9.31,0.48888088920920825,-0.0743277040571021,False,-1.0
2024-04-13,Championship,Sheffield Weds,Stoke,fora,0.399921946946592,2.87,2.75,0.14777598773671907,0.010586476522937094,False,-1.0
2024-04-13,Championship,Millwall,Cardiff,fora,0.272387454989653,4.8,4.5,0.30745978395033435,0.031864534640927866,False,-1.0
2024-04-13,Championship,Southampton,Watford,fora,0.21321047320081,6.94,7.28,0.4796806840136214,-0.07996282164171808,False,-1.0
2024-04-13,Championship,Bristol City,Huddersfield,casa,0.4678769273833567,2.32,2.33,0.08547447152938736,-0.03656910205427766,False,-1.0
2024-04-13,Championship,Birmingham,Coventry,fora,0.4785745307885229,2.3,2.14,0.10072142081360269,0.038808631549953176,False,-1.0
2024-04-16,Championship,Southampton,Preston,fora,0.1723713094075003,8.96,10.63,0.5444469322912029,-0.1903690464584754,False,-1.0
2024-04-20,Championship,QPR,Preston,fora,0.3508177404736686,4.39,4.39,0.540089880679405,-0.03347721877357224,False,-1.0
2024-04-20,Championship,Watford,Hull,casa,0.4676408901674049,2.95,2.9,0.3795406259938445,-0.015223704580114461,False,-1.0
2024-04-20,Championship,Sunderland,Millwall,casa,0.4744489357041786,2.23,2.23,0.05802112662031833,-0.03234829226177083,False,-1.0
2024-04-20,Championship,Stoke,Plymouth,fora,0.3226017987780954,5.26,5.33,0.6968854615727818,-0.047786439132563974,False,-1.0
2024-04-20,Championship,Rotherham,Birmingham,casa,0.334257604100531,5.61,5.17,0.8751851590039792,0.040256135886828526,False,-1.0
2024-04-20,Championship,Huddersfield,Swansea,fora,0.3706603974994885,3.46,3.56,0.28248497534823014,-0.06095040133030605,True,2.46
2024-04-20,Championship,Cardiff,Southampton,casa,0.2501662613906813,7.55,9.58,0.888755273499644,-0.24360455587298635,True,6.55
2024-04-20,Championship,Leicester,West Brom,fora,0.1991219304512684,6.07,6.21,0.2086701178391992,-0.058652388132353406,False,-1.0
2024-04-20,Championship,Norwich,Bristol City,fora,0.2260330223227785,5.15,5.05,0.16407006496230925,-0.016736424869030042,False,-1.0
2024-04-21,Championship,Blackburn,Sheffield Weds,casa,0.537693063114989,2.09,2.12,0.12377850191032702,-0.04542474733679358,False,-1.0
2024-04-23,Championship,Leicester,Southampton,casa,0.5771903261442538,2.1,1.97,0.21209968490293307,0.03058653287634483,True,1.1
2024-04-24,Championship,Coventry,Hull,casa,0.5185419523850469,2.24,2.82,0.16153397334250497,-0.23114252169709237,False,-1.0
2024-04-27,Championship,Sheffield Weds,West Brom,fora,0.5344058003798803,2.5,2.64,0.33601450094970065,-0.08306769173073314,False,-1.0
2024-04-27,Championship,Norwich,Swansea,fora,0.2360814852919193,4.9,4.8,0.1567992779304046,-0.015278056615137259,False,-1.0
2024-04-27,Championship,Watford,Sunderland,fora,0.3307945618675272,3.25,3.19,0.07508232606946352,-0.019233455967959667,False,-1.0
