Date,liga,HomeTeam,AwayTeam,selecao,prob_modelo,odd_prejogo,odd_fechamento,ev,clv,ganhou,retorno_papel
2023-12-04,La Liga,Celta,Cadiz,fora,0.2175064037138005,5.8,6.64,0.26153714154004293,-0.15146035302523753,False,-1.0
2023-12-08,La Liga,Getafe,Valencia,casa,0.3952017471189376,2.76,2.67,0.09075682204826752,0.0054081264055745315,True,1.7599999999999998
2023-12-09,La Liga,Mallorca,Sevilla,fora,0.4000445793758791,2.9,3.15,0.16012928019004935,-0.10298787478720084,False,-1.0
2023-12-09,La Liga,Villarreal,Sociedad,casa,0.4205832566136707,3.45,3.52,0.45101223531716395,-0.04664534656050112,False,-1.0
2023-12-09,La Liga,Alaves,Las Palmas,fora,0.3548028114062708,4.2,4.4,0.4901718079063373,-0.07633018600316088,True,3.2
2023-12-10,La Liga,Cadiz,Osasuna,casa,0.3538455696950097,2.99,2.84,0.05799825338807896,0.025859737933451532,False,-1.0
2023-12-11,La Liga,Granada,Ath Bilbao,casa,0.3073902317189179,4.85,4.17,0.4908426238367516,0.13035088408258622,False,-1.0
2023-12-11,La Liga,Vallecano,Celta,casa,0.4392411775650722,2.51,2.75,0.10249535568833101,-0.11106622827618606,False,-1.0
2023-12-16,La Liga,Celta,Granada,fora,0.2411841385955239,5.13,5.39,0.23727463099503754,-0.07784258742009253,False,-1.0
2023-12-16,La Liga,Ath Bilbao,Ath Madrid,fora,0.4477292256684361,2.94,2.88,0.316323923465202,-0.005860850418434316,False,-1.0
2023-12-17,La Liga,Real Madrid,Villarreal,fora,0.1351635416473066,9.21,12.24,0.24485621857169382,-0.27547628524574497,False,-1.0
2023-12-17,La Liga,Las Palmas,Cadiz,empate,0.3515095128617001,3.31,3.3,0.16349648757222734,-0.02509875948452389,True,2.31
2023-12-17,La Liga,Almeria,Mallorca,casa,0.4121880850215179,2.66,2.4,0.09642030615723751,0.0787415645617342,False,-1.0
2023-12-17,La Liga,Sociedad,Betis,fora,0.2365874940795836,5.17,6.12,0.2231573443914472,-0.1810772046731779,False,-1.0
2023-12-18,La Liga,Girona,Alaves,casa,0.7149164450573618,1.57,1.62,0.12241881874005811,-0.06265467723806295,True,0.5700000000000001
2023-12-19,La Liga,Granada,Sevilla,fora,0.4464526543985977,2.59,2.55,0.15631237489236804,-0.0121004708849628,True,1.5899999999999999
2023-12-19,La Liga,Vallecano,Valencia,fora,0.3122566448601469,3.74,3.66,0.1678398517769495,-0.005276103420105649,True,2.74
2023-12-20,La Liga,Ath Bilbao,Las Palmas,fora,0.2156992629240322,8.41,8.59,0.8140308011911108,-0.05290058727800184,False,-1.0
2023-12-20,La Liga,Villarreal,Celta,casa,0.5924215930969219,2.42,2.45,0.433660255294551,-0.03881760135687584,True,1.42
2023-12-21,La Liga,Cadiz,Sociedad,casa,0.2298518140074942,4.8,6.27,0.10328870723597205,-0.2565720514542015,False,-1.0
2023-12-21,La Liga,Alaves,Real Madrid,fora,0.6869319567108331,1.58,1.6,0.08535249160311631,-0.043762895102044674,True,0.5800000000000001
2023-12-21,La Liga,Betis,Girona,casa,0.426591809833313,2.87,2.67,0.22431849422160832,0.0456601030892434,False,-1.0
2024-01-02,La Liga,Sociedad,Alaves,casa,0.668137592532039,1.59,1.53,0.06233877212594208,0.007092672071213002,False,-1.0
2024-01-02,La Liga,Valencia,Villarreal,fora,0.3551911731914409,3.9,3.49,0.3852455754466195,0.0886206632289992,False,-1.0
2024-01-02,La Liga,Getafe,Vallecano,casa,0.4679277113744396,2.42,2.4,0.13238506152614393,-0.02648140720793002,False,-1.0
2024-01-03,La Liga,Real Madrid,Mallorca,empate,0.1638363838572232,6.68,6.75,0.09442704416625092,-0.0480740517755337,False,-1.0
2024-01-03,La Liga,Celta,Betis,fora,0.3653040932829471,3.05,3.67,0.11417748451298859,-0.19085154224164502,False,-1.0
2024-01-04,La Liga,Sevilla,Ath Bilbao,casa,0.3983496325532611,3.17,3.09,0.2627683351938377,-0.001273844313030681,False,-1.0
2024-01-04,La Liga,Las Palmas,Barcelona,empate,0.3298048689116966,4.39,4.68,0.4478433745223478,-0.09228985213474139,False,-1.0
2024-01-04,La Liga,Osasuna,Almeria,fora,0.230026198616692,5.03,5.21,0.15703177904196086,-0.06123916168740717,False,-1.0
2024-01-12,La Liga,Sevilla,Alaves,casa,0.6159653846629347,1.95,2.07,0.20113250009272265,-0.08460527536411144,False,-1.0
2024-01-13,La Liga,Las Palmas,Villarreal,empate,0.3248959199981636,3.39,3.51,0.1013971687937747,-0.0570954804815651,False,-1.0
2024-01-13,La Liga,Ath Bilbao,Sociedad,fora,0.3060088953937577,4.0,4.17,0.22403558157503078,-0.07030671471793393,False,-1.0
2024-01-13,La Liga,Betis,Granada,casa,0.64849270177765,1.65,1.76,0.07001295793312234,-0.08958698257582753,True,0.6499999999999999
2024-01-14,La Liga,Almeria,Girona,casa,0.2287963391709682,4.71,3.84,0.07763075749526016,0.19212594376640602,False,-1.0
2024-01-19,La Liga,Alaves,Cadiz,fora,0.2895406470962663,6.0,6.43,0.737243882577598,-0.09481802334794787,False,-1.0
2024-01-20,La Liga,Vallecano,Las Palmas,fora,0.3080565335518524,4.5,5.49,0.38625440098333597,-0.20713846699040417,True,3.5
2024-01-20,La Liga,Villarreal,Mallorca,casa,0.5915438804830575,2.1,2.12,0.24224214901442087,-0.03716878518797062,False,-1.0
2024-01-20,La Liga,Valencia,Ath Bilbao,casa,0.3418728065678477,3.47,3.55,0.18629863879043151,-0.05001852656278416,True,2.47
2024-01-20,La Liga,Celta,Sociedad,fora,0.4222233371068852,2.52,3.4,0.06400280950935078,-0.278761013215859,True,1.52
2024-01-21,La Liga,Girona,Sevilla,fora,0.2223402471857598,4.81,4.29,0.0694565889635046,0.0883706596011713,False,-1.0
2024-01-21,La Liga,Betis,Barcelona,casa,0.2686521473074001,4.29,4.1,0.15251771194874642,0.01576772194597864,False,-1.0
2024-01-21,La Liga,Osasuna,Getafe,fora,0.3039169650914398,3.87,3.59,0.17615865490387206,0.05701432209614943,False,-1.0
2024-01-22,La Liga,Granada,Ath Madrid,fora,0.646082616598053,1.7,1.7,0.09834044821669008,-0.02620913266684677,True,0.7
2024-01-26,La Liga,Almeria,Alaves,casa,0.4924739746261298,2.64,2.87,0.3001312930129827,-0.10532932495217273,False,-1.0
2024-01-27,La Liga,Las Palmas,Real Madrid,empate,0.3208938876964013,4.74,4.86,0.5210370276809424,-0.05573529148383616,False,-1.0
2024-01-27,La Liga,Barcelona,Villarreal,empate,0.1955891349881094,5.9,6.03,0.15397589642984544,-0.0522335171733892,False,-1.0
2024-01-27,La Liga,Mallorca,Betis,fora,0.3833289305165005,3.37,3.71,0.2918184958406067,-0.1168508285261537,True,2.37
2024-01-28,La Liga,Celta,Girona,fora,0.452569048027678,2.55,2.6,0.1540510724705788,-0.045309436332832354,True,1.5499999999999998
2024-01-28,La Liga,Cadiz,Ath Bilbao,casa,0.245130744481818,5.11,5.13,0.2526181043020901,-0.03308518175377384,False,-1.0
2024-01-28,La Liga,Sevilla,Osasuna,casa,0.5341436376879507,2.1,2.13,0.12170163914469656,-0.04021003697240588,False,-1.0
2024-01-31,La Liga,Ath Madrid,Vallecano,casa,0.7180834971243985,1.5,1.64,0.07712524568659762,-0.11164591013740055,True,0.5
2024-02-01,La Liga,Getafe,Real Madrid,casa,0.1785852989431769,6.44,6.62,0.15008932519405938,-0.05626542066725537,False,-1.0
2024-02-02,La Liga,Ath Bilbao,Mallorca,fora,0.1634732312582954,7.13,8.32,0.16556413887164623,-0.16814854354125386,False,-1.0
2024-02-03,La Liga,Granada,Las Palmas,fora,0.4455558143990681,3.41,3.64,0.5193453271008224,-0.08907421431276052,False,-1.0
2024-02-03,La Liga,Alaves,Barcelona,fora,0.605653373767175,1.87,1.93,0.1325718089446173,-0.05790998144953918,True,0.8700000000000001
2024-02-04,La Liga,Villarreal,Cadiz,casa,0.6470759425423561,1.66,1.61,0.07414606462031115,-0.002186017326431977,False,-1.0
2024-02-05,La Liga,Vallecano,Sevilla,fora,0.3521330758032668,3.61,3.91,0.27120040364979303,-0.10154107825765823,True,2.61
2024-02-09,La Liga,Cadiz,Betis,fora,0.4398082938823753,2.7,2.71,0.18748239348241347,-0.02878059567732405,True,1.7000000000000002
2024-02-10,La Liga,Las Palmas,Valencia,casa,0.4461678034741989,2.84,2.6,0.26711656186672483,0.06302533992583426,True,1.8399999999999999
2024-02-10,La Liga,Real Madrid,Girona,fora,0.1645303194529257,6.54,6.55,0.07602828922213423,-0.03478252026012807,False,-1.0
2024-02-10,La Liga,Sociedad,Osasuna,casa,0.5684531532121728,1.89,1.76,0.07437645957100658,0.04228812605514909,False,-1.0
2024-02-10,La Liga,Alaves,Villarreal,fora,0.4465996121756548,3.4,3.44,0.5184386813972264,-0.03902010712090598,False,-1.0
2024-02-12,La Liga,Almeria,Ath Bilbao,casa,0.2388005937360345,4.64,4.72,0.10803475493519987,-0.04494679546903324,False,-1.0
2024-02-16,La Liga,Villarreal,Getafe,casa,0.5251014398341544,2.02,2.08,0.06070490846499177,-0.05537940113722317,False,-1.0
2024-02-17,La Liga,Ath Madrid,Las Palmas,empate,0.285154175313938,4.58,4.45,0.30600612293783613,-0.00020744716282705689,False,-1.0
2024-02-17,La Liga,Osasuna,Cadiz,fora,0.2022231251234461,5.36,5.43,0.08391595066167112,-0.040753532182103536,False,-1.0
