Date,liga,HomeTeam,AwayTeam,total_real,data_corte_modelo,prob_over_3.5,over_real_3.5
2024-12-22,La Liga,Las Palmas,Espanol,6.0,2024-12-22,0.7410355027585227,1.0
2024-12-22,La Liga,Leganes,Villarreal,3.0,2024-12-22,0.6838598895706735,0.0
2024-12-22,La Liga,Betis,Vallecano,4.0,2024-12-22,0.7206993510881553,1.0
2025-01-03,La Liga,Valencia,Real Madrid,5.0,2024-12-22,0.6072195716980741,1.0
2025-01-10,La Liga,Vallecano,Celta,5.0,2024-12-22,0.7278966350005364,1.0
2025-01-11,La Liga,Espanol,Leganes,4.0,2024-12-22,0.639160560290223,1.0
2025-01-11,La Liga,Alaves,Girona,5.0,2024-12-22,0.724802794071896,1.0
2025-01-11,La Liga,Valladolid,Betis,6.0,2024-12-22,0.7402531985199287,1.0
2025-01-11,La Liga,Sevilla,Valencia,3.0,2024-12-22,0.7579550981510953,0.0
2025-01-12,La Liga,Ath Madrid,Osasuna,2.0,2024-12-22,0.5529032399536227,0.0
2025-01-12,La Liga,Las Palmas,Getafe,5.0,2024-12-22,0.8561991261585179,1.0
2025-01-13,La Liga,Sociedad,Villarreal,6.0,2024-12-22,0.781193222457659,1.0
2025-01-17,La Liga,Espanol,Valladolid,4.0,2024-12-22,0.7873628499039282,1.0
2025-01-18,La Liga,Girona,Sevilla,4.0,2024-12-22,0.7361285523934707,1.0
2025-01-18,La Liga,Leganes,Ath Madrid,4.0,2024-12-22,0.5267535372724177,1.0
2025-01-18,La Liga,Betis,Alaves,9.0,2024-12-22,0.7195487309938995,1.0
2025-01-18,La Liga,Getafe,Barcelona,5.0,2024-12-22,0.8214336007328282,1.0
2025-01-19,La Liga,Celta,Ath Bilbao,0.0,2024-12-22,0.6433940077481488,0.0
2025-01-19,La Liga,Real Madrid,Las Palmas,1.0,2024-12-22,0.6029048877945437,0.0
2025-01-19,La Liga,Osasuna,Vallecano,5.0,2024-12-22,0.6578234525245134,1.0
2025-01-19,La Liga,Valencia,Sociedad,7.0,2024-12-22,0.7226551967061253,1.0
2025-01-20,La Liga,Villarreal,Mallorca,4.0,2024-12-22,0.7394207060276855,1.0
2025-01-24,La Liga,Las Palmas,Osasuna,15.0,2025-01-24,0.607950840815886,1.0
2025-01-25,La Liga,Valladolid,Real Madrid,6.0,2025-01-24,0.6492366516207756,1.0
2025-01-25,La Liga,Sevilla,Espanol,5.0,2025-01-24,0.7573065677296549,1.0
2025-01-25,La Liga,Mallorca,Betis,4.0,2025-01-24,0.6567942294697915,1.0
2025-01-25,La Liga,Ath Madrid,Villarreal,6.0,2025-01-24,0.7082217985422093,1.0
2025-01-26,La Liga,Vallecano,Girona,4.0,2025-01-24,0.7245024205493164,1.0
2025-01-26,La Liga,Sociedad,Getafe,9.0,2025-01-24,0.8634039603345215,1.0
2025-01-26,La Liga,Ath Bilbao,Leganes,2.0,2025-01-24,0.531614527749114,0.0
2025-01-26,La Liga,Barcelona,Valencia,1.0,2025-01-24,0.665394821159744,0.0
2025-01-27,La Liga,Alaves,Celta,5.0,2025-01-24,0.7247066418504774,1.0
2025-01-31,La Liga,Leganes,Vallecano,6.0,2025-01-24,0.6215048971371983,1.0
2025-02-01,La Liga,Espanol,Real Madrid,2.0,2025-01-24,0.6306942645886271,0.0
2025-02-01,La Liga,Getafe,Sevilla,10.0,2025-01-24,0.8681645992296861,1.0
2025-02-01,La Liga,Villarreal,Valladolid,3.0,2025-01-24,0.8218150920355944,0.0
2025-02-01,La Liga,Ath Madrid,Mallorca,5.0,2025-01-24,0.5768654367347991,1.0
2025-02-02,La Liga,Osasuna,Sociedad,6.0,2025-01-24,0.6340700572104221,1.0
2025-02-02,La Liga,Betis,Ath Bilbao,4.0,2025-01-24,0.6352452914984376,1.0
2025-02-02,La Liga,Barcelona,Alaves,7.0,2025-01-24,0.6986778840220965,1.0
2025-02-02,La Liga,Valencia,Celta,3.0,2025-01-24,0.6951034731856325,0.0
2025-02-03,La Liga,Girona,Las Palmas,4.0,2025-01-24,0.6806313619520665,1.0
2025-02-07,La Liga,Vallecano,Valladolid,4.0,2025-01-24,0.7846495750503987,1.0
2025-02-08,La Liga,Celta,Betis,8.0,2025-01-24,0.6791745875089867,1.0
2025-02-08,La Liga,Ath Bilbao,Girona,4.0,2025-01-24,0.6273520789171085,1.0
2025-02-08,La Liga,Las Palmas,Villarreal,9.0,2025-01-24,0.7636197205229625,1.0
2025-02-08,La Liga,Real Madrid,Ath Madrid,4.0,2025-01-24,0.533123191126576,1.0
2025-02-09,La Liga,Alaves,Getafe,8.0,2025-01-24,0.8832254651597955,1.0
2025-02-09,La Liga,Valencia,Leganes,2.0,2025-01-24,0.6161956570766234,0.0
2025-02-09,La Liga,Sociedad,Espanol,3.0,2025-01-24,0.7507098480872217,0.0
2025-02-09,La Liga,Sevilla,Barcelona,7.0,2025-01-24,0.6849554606532055,1.0
2025-02-10,La Liga,Mallorca,Osasuna,5.0,2025-01-24,0.5706721783782813,1.0
2025-02-14,La Liga,Girona,Getafe,5.0,2025-01-24,0.8500164077959201,1.0
2025-02-15,La Liga,Villarreal,Valencia,5.0,2025-01-24,0.7865524712145984,1.0
2025-02-15,La Liga,Ath Madrid,Celta,8.0,2025-01-24,0.6167851562454034,1.0
2025-02-15,La Liga,Leganes,Alaves,9.0,2025-01-24,0.6328384901010689,1.0
2025-02-15,La Liga,Osasuna,Real Madrid,4.0,2025-01-24,0.5047441639636213,1.0
2025-02-16,La Liga,Espanol,Ath Bilbao,2.0,2025-01-24,0.677739630585707,0.0
2025-02-16,La Liga,Valladolid,Sevilla,6.0,2025-01-24,0.7783463265850225,1.0
2025-02-16,La Liga,Mallorca,Las Palmas,5.0,2025-01-24,0.6415749197547888,1.0
2025-02-16,La Liga,Betis,Sociedad,2.0,2025-01-24,0.7123009816485768,0.0
2025-02-17,La Liga,Barcelona,Vallecano,5.0,2025-01-24,0.6943636583746012,1.0
2025-02-21,La Liga,Celta,Osasuna,1.0,2025-01-24,0.6060327886182997,0.0
2025-02-22,La Liga,Las Palmas,Barcelona,2.0,2025-01-24,0.6415448235146268,0.0
2025-02-22,La Liga,Alaves,Espanol,4.0,2025-01-24,0.7780814707933424,1.0
2025-02-22,La Liga,Vallecano,Villarreal,5.0,2025-01-24,0.8029507452131953,1.0
2025-02-22,La Liga,Valencia,Ath Madrid,4.0,2025-01-24,0.6590854617764482,1.0
2025-02-23,La Liga,Sociedad,Leganes,6.0,2025-02-23,0.6191930534289244,1.0
2025-02-23,La Liga,Getafe,Betis,3.0,2025-02-23,0.8575886848689798,0.0
2025-02-23,La Liga,Ath Bilbao,Valladolid,5.0,2025-02-23,0.6784124198943847,1.0
2025-02-23,La Liga,Real Madrid,Girona,2.0,2025-02-23,0.5604481079083793,0.0
2025-02-24,La Liga,Sevilla,Mallorca,4.0,2025-02-23,0.6957889118569597,1.0
2025-02-28,La Liga,Valladolid,Las Palmas,3.0,2025-02-23,0.7740680032509766,0.0
2025-03-01,La Liga,Girona,Celta,0.0,2025-02-23,0.6640924854628802,0.0
2025-03-01,La Liga,Vallecano,Sevilla,1.0,2025-02-23,0.7691072461400492,0.0
2025-03-01,La Liga,Betis,Real Madrid,7.0,2025-02-23,0.572371903285105,1.0
2025-03-01,La Liga,Ath Madrid,Ath Bilbao,5.0,2025-02-23,0.5659035024333008,1.0
2025-03-02,La Liga,Leganes,Getafe,2.0,2025-02-23,0.7905026314084127,0.0
2025-03-02,La Liga,Barcelona,Sociedad,0.0,2025-02-23,0.660883189060328,0.0
2025-03-02,La Liga,Mallorca,Alaves,2.0,2025-02-23,0.7212123701303116,0.0
2025-03-02,La Liga,Osasuna,Valencia,3.0,2025-02-23,0.6392351737788515,0.0
2025-03-08,La Liga,Alaves,Villarreal,4.0,2025-02-23,0.826676405921964,1.0
2025-03-08,La Liga,Valencia,Valladolid,4.0,2025-02-23,0.7463620316474208,1.0
2025-03-08,La Liga,Celta,Leganes,5.0,2025-02-23,0.599421632045673,1.0
2025-03-09,La Liga,Getafe,Ath Madrid,8.0,2025-02-23,0.8175407221026942,1.0
2025-03-09,La Liga,Real Madrid,Vallecano,4.0,2025-02-23,0.6285259525535647,1.0
2025-03-09,La Liga,Ath Bilbao,Mallorca,4.0,2025-02-23,0.5929200972319354,1.0
2025-03-09,La Liga,Betis,Las Palmas,10.0,2025-02-23,0.7287537741445201,1.0
2025-03-09,La Liga,Sociedad,Sevilla,3.0,2025-02-23,0.7554579547025496,0.0
2025-03-10,La Liga,Espanol,Girona,6.0,2025-02-23,0.6798448543758577,1.0
2025-03-14,La Liga,Las Palmas,Alaves,10.0,2025-02-23,0.7862452412018233,1.0
2025-03-15,La Liga,Valladolid,Celta,6.0,2025-02-23,0.7356667667489588,1.0
2025-03-15,La Liga,Mallorca,Espanol,2.0,2025-02-23,0.6534345443015595,0.0
2025-03-15,La Liga,Villarreal,Real Madrid,3.0,2025-02-23,0.6632828537337896,0.0
2025-03-15,La Liga,Girona,Valencia,3.0,2025-02-23,0.6665687027803361,0.0
2025-03-16,La Liga,Vallecano,Sociedad,5.0,2025-02-23,0.7387487912753491,1.0
2025-03-16,La Liga,Osasuna,Getafe,5.0,2025-02-23,0.8240416989741881,1.0
2025-03-16,La Liga,Ath Madrid,Barcelona,4.0,2025-02-23,0.5927303153727642,1.0
2025-03-16,La Liga,Leganes,Betis,3.0,2025-02-23,0.6004578805356277,0.0
2025-03-16,La Liga,Sevilla,Ath Bilbao,6.0,2025-02-23,0.668158462344204,1.0
2025-03-27,La Liga,Barcelona,Osasuna,4.0,2025-03-27,0.5838654264993416,1.0
2025-03-29,La Liga,Real Madrid,Leganes,5.0,2025-03-27,0.48550120380385714,1.0
2025-03-29,La Liga,Alaves,Vallecano,8.0,2025-03-27,0.7825871576642939,1.0
2025-03-29,La Liga,Sociedad,Valladolid,5.0,2025-03-27,0.7438858862986623,1.0
2025-03-29,La Liga,Espanol,Ath Madrid,3.0,2025-03-27,0.6546131149238307,0.0
2025-03-30,La Liga,Getafe,Villarreal,5.0,2025-03-27,0.9011286719481362,1.0
2025-03-30,La Liga,Barcelona,Girona,1.0,2025-03-27,0.593838392337216,0.0
2025-03-30,La Liga,Ath Bilbao,Osasuna,2.0,2025-03-27,0.5803481647182994,0.0
2025-03-30,La Liga,Valencia,Mallorca,10.0,2025-03-27,0.6417162797783608,1.0
2025-03-30,La Liga,Betis,Sevilla,8.0,2025-03-27,0.7479103965851641,1.0
2025-03-31,La Liga,Celta,Las Palmas,3.0,2025-03-27,0.747954002473237,0.0
2025-04-04,La Liga,Vallecano,Espanol,4.0,2025-03-27,0.7211558194818207,1.0
2025-04-05,La Liga,Girona,Alaves,5.0,2025-03-27,0.7232934973986502,1.0
2025-04-05,La Liga,Real Madrid,Valencia,4.0,2025-03-27,0.5602760819125707,1.0
2025-04-05,La Liga,Mallorca,Celta,3.0,2025-03-27,0.6263312485864748,0.0
2025-04-05,La Liga,Barcelona,Betis,3.0,2025-03-27,0.6404535979389213,0.0
2025-04-06,La Liga,Villarreal,Ath Bilbao,1.0,2025-03-27,0.7054262958714483,0.0
2025-04-06,La Liga,Valladolid,Getafe,4.0,2025-03-27,0.8823839896394007,1.0
2025-04-06,La Liga,Las Palmas,Sociedad,2.0,2025-03-27,0.757468425064685,0.0
2025-04-06,La Liga,Sevilla,Ath Madrid,5.0,2025-03-27,0.6865624368568053,1.0
2025-04-07,La Liga,Leganes,Osasuna,6.0,2025-03-27,0.5358220603926743,1.0
2025-04-11,La Liga,Valencia,Sevilla,5.0,2025-03-27,0.7287313449568991,1.0
2025-04-12,La Liga,Sociedad,Mallorca,4.0,2025-03-27,0.6469133736438678,1.0
2025-04-12,La Liga,Getafe,Las Palmas,2.0,2025-03-27,0.8923564809071394,0.0
2025-04-12,La Liga,Celta,Espanol,4.0,2025-03-27,0.6932413135457959,1.0
2025-04-12,La Liga,Leganes,Barcelona,3.0,2025-03-27,0.527896375303207,0.0
2025-04-13,La Liga,Osasuna,Girona,2.0,2025-03-27,0.6013351982735148,0.0
2025-04-13,La Liga,Alaves,Real Madrid,8.0,2025-03-27,0.6475619754735513,1.0
2025-04-13,La Liga,Betis,Villarreal,4.0,2025-03-27,0.7759969777081565,1.0
2025-04-13,La Liga,Ath Bilbao,Vallecano,7.0,2025-03-27,0.6610858301691903,1.0
2025-04-14,La Liga,Ath Madrid,Valladolid,2.0,2025-03-27,0.6985918645873314,0.0
2025-04-18,La Liga,Espanol,Getafe,2.0,2025-03-27,0.8528812289681031,0.0
2025-04-19,La Liga,Las Palmas,Ath Madrid,4.0,2025-03-27,0.7172352484492979,1.0
2025-04-19,La Liga,Mallorca,Leganes,3.0,2025-03-27,0.5286866896794017,0.0
2025-04-19,La Liga,Vallecano,Valencia,4.0,2025-03-27,0.7056231142994466,1.0
2025-04-19,La Liga,Barcelona,Celta,4.0,2025-03-27,0.6180169901190996,1.0
2025-04-20,La Liga,Valladolid,Osasuna,2.0,2025-03-27,0.6864759959275384,0.0
2025-04-20,La Liga,Villarreal,Sociedad,6.0,2025-03-27,0.7699405268898902,1.0
2025-04-20,La Liga,Sevilla,Alaves,4.0,2025-03-27,0.789220708133862,1.0
2025-04-20,La Liga,Real Madrid,Ath Bilbao,3.0,2025-03-27,0.5108462309720627,0.0
2025-04-21,La Liga,Girona,Betis,5.0,2025-03-27,0.6628545187701937,1.0
2025-04-22,La Liga,Valencia,Espanol,3.0,2025-03-27,0.6972978744478968,0.0
2025-04-22,La Liga,Barcelona,Mallorca,1.0,2025-03-27,0.5886841574500926,0.0
2025-04-23,La Liga,Getafe,Real Madrid,4.0,2025-03-27,0.7704302215033814,1.0
2025-04-23,La Liga,Ath Bilbao,Las Palmas,4.0,2025-03-27,0.7010952270400753,1.0
2025-04-23,La Liga,Celta,Villarreal,3.0,2025-03-27,0.7551883485031178,0.0
2025-04-23,La Liga,Alaves,Sociedad,9.0,2025-03-27,0.7620056140511399,1.0
2025-04-24,La Liga,Betis,Valladolid,1.0,2025-03-27,0.7546686478200455,0.0
2025-04-24,La Liga,Ath Madrid,Vallecano,2.0,2025-03-27,0.6774845905973539,0.0
2025-04-24,La Liga,Leganes,Girona,6.0,2025-03-27,0.5502302921455278,1.0
2025-04-24,La Liga,Osasuna,Sevilla,6.0,2025-03-27,0.6786385567040278,1.0
2025-04-27,La Liga,Villarreal,Espanol,4.0,2025-04-27,0.7291652041472965,1.0
2025-05-02,La Liga,Vallecano,Getafe,5.0,2025-04-27,0.8562224743012806,1.0
2025-05-03,La Liga,Valladolid,Barcelona,5.0,2025-04-27,0.6179741642886645,1.0
2025-05-03,La Liga,Alaves,Ath Madrid,5.0,2025-04-27,0.7369787100469377,1.0
2025-05-03,La Liga,Villarreal,Osasuna,5.0,2025-04-27,0.6986644739176836,1.0
2025-05-03,La Liga,Las Palmas,Valencia,2.0,2025-04-27,0.7241172788292783,0.0
2025-05-04,La Liga,Sevilla,Leganes,9.0,2025-04-27,0.6677408917333472,1.0
2025-05-04,La Liga,Espanol,Betis,2.0,2025-04-27,0.6739464982917979,0.0
2025-05-04,La Liga,Real Madrid,Celta,3.0,2025-04-27,0.5662459708960754,0.0
2025-05-04,La Liga,Sociedad,Ath Bilbao,3.0,2025-04-27,0.6308739555189269,0.0
2025-05-05,La Liga,Girona,Mallorca,2.0,2025-04-27,0.609523585146112,0.0
2025-05-09,La Liga,Las Palmas,Vallecano,5.0,2025-04-27,0.7510772975583977,1.0
2025-05-10,La Liga,Valencia,Getafe,8.0,2025-04-27,0.8426920595841632,1.0
2025-05-10,La Liga,Celta,Sevilla,2.0,2025-04-27,0.7220542269993577,0.0
2025-05-10,La Liga,Girona,Villarreal,5.0,2025-04-27,0.715083166962576,1.0
2025-05-10,La Liga,Mallorca,Valladolid,3.0,2025-04-27,0.6403106650252989,0.0
2025-05-10,La Liga,Ath Madrid,Sociedad,1.0,2025-04-27,0.6490612566277243,0.0
2025-05-11,La Liga,Leganes,Espanol,4.0,2025-04-27,0.5899742256357151,1.0
2025-05-11,La Liga,Barcelona,Real Madrid,7.0,2025-04-27,0.5003511019500068,1.0
2025-05-11,La Liga,Ath Bilbao,Alaves,2.0,2025-04-27,0.7183373328124283,0.0
2025-05-11,La Liga,Betis,Osasuna,5.0,2025-04-27,0.6473805532258738,1.0
2025-05-13,La Liga,Sevilla,Las Palmas,12.0,2025-04-27,0.7669602669899037,1.0
2025-05-13,La Liga,Sociedad,Celta,4.0,2025-04-27,0.6783581432412655,1.0
2025-05-13,La Liga,Valladolid,Girona,0.0,2025-04-27,0.6575994181112877,0.0
2025-05-14,La Liga,Alaves,Valencia,7.0,2025-04-27,0.7820154454482152,1.0
2025-05-14,La Liga,Villarreal,Leganes,2.0,2025-04-27,0.6839117098564098,0.0
2025-05-14,La Liga,Real Madrid,Mallorca,3.0,2025-04-27,0.5657330268784874,0.0
2025-05-15,La Liga,Vallecano,Betis,4.0,2025-04-27,0.7290054287436649,1.0
2025-05-15,La Liga,Osasuna,Ath Madrid,2.0,2025-04-27,0.5785940853969029,0.0
2025-05-15,La Liga,Espanol,Barcelona,4.0,2025-04-27,0.5846128739860147,1.0
2025-05-15,La Liga,Getafe,Ath Bilbao,1.0,2025-04-27,0.778188421555235,0.0
2025-05-18,La Liga,Valladolid,Alaves,2.0,2025-04-27,0.7871457374350762,0.0
2025-05-18,La Liga,Sociedad,Girona,4.0,2025-04-27,0.6615081007945177,1.0
2025-05-18,La Liga,Sevilla,Real Madrid,1.0,2025-04-27,0.6492164118136009,0.0
2025-05-18,La Liga,Osasuna,Espanol,2.0,2025-04-27,0.6077747955631395,0.0
2025-05-18,La Liga,Valencia,Ath Bilbao,4.0,2025-04-27,0.6185468406608707,1.0
2025-05-18,La Liga,Las Palmas,Leganes,4.0,2025-04-27,0.6502125400325564,1.0
2025-05-18,La Liga,Celta,Vallecano,5.0,2025-04-27,0.7036958398244075,1.0
2025-05-18,La Liga,Barcelona,Villarreal,2.0,2025-04-27,0.6771198169646754,0.0
2025-05-18,La Liga,Mallorca,Getafe,4.0,2025-04-27,0.788290029128616,1.0
2025-05-18,La Liga,Ath Madrid,Betis,2.0,2025-04-27,0.6449209764180509,0.0
2025-05-23,La Liga,Betis,Valencia,3.0,2025-04-27,0.6955914233069739,0.0
2025-05-24,La Liga,Real Madrid,Sociedad,0.0,2025-04-27,0.6112438742341252,0.0
2025-05-24,La Liga,Espanol,Las Palmas,5.0,2025-04-27,0.6955854968192646,1.0
2025-05-24,La Liga,Leganes,Valladolid,1.0,2025-04-27,0.6228596117036084,0.0
2025-05-24,La Liga,Alaves,Osasuna,4.0,2025-04-27,0.7335163346158896,1.0
2025-05-24,La Liga,Getafe,Celta,7.0,2025-04-27,0.8162755505045638,1.0
2025-05-24,La Liga,Vallecano,Mallorca,4.0,2025-04-27,0.6710683939616146,1.0
2025-05-25,La Liga,Girona,Ath Madrid,1.0,2025-04-27,0.6011886065116069,0.0
2025-05-25,La Liga,Villarreal,Sevilla,1.0,2025-04-27,0.7965114931583462,0.0
2025-05-25,La Liga,Ath Bilbao,Barcelona,1.0,2025-04-27,0.5332891102078902,0.0
2025-08-15,La Liga,Girona,Vallecano,1.0,2025-08-15,0.664090920506977,0.0
2025-08-16,La Liga,Mallorca,Barcelona,5.0,2025-08-15,0.5515333725542748,1.0
2025-08-16,La Liga,Alaves,Levante,1.0,2025-08-15,0.8145286813989622,0.0
2025-08-16,La Liga,Valencia,Sociedad,3.0,2025-08-15,0.6920301081048418,0.0
2025-08-17,La Liga,Celta,Getafe,5.0,2025-08-15,0.8218753220162937,1.0
2025-08-17,La Liga,Ath Bilbao,Sevilla,2.0,2025-08-15,0.6591936754757998,0.0
2025-08-17,La Liga,Espanol,Ath Madrid,6.0,2025-08-15,0.5706028857157182,1.0
2025-08-18,La Liga,Elche,Betis,1.0,2025-08-15,0.6963664000629066,0.0
2025-08-19,La Liga,Real Madrid,Osasuna,1.0,2025-08-15,0.5262559241086261,0.0
2025-08-22,La Liga,Betis,Alaves,5.0,2025-08-15,0.7736524238869444,1.0
2025-08-23,La Liga,Mallorca,Celta,6.0,2025-08-15,0.6054178251033576,1.0
2025-08-23,La Liga,Ath Madrid,Elche,3.0,2025-08-15,0.6182787145430163,0.0
2025-08-23,La Liga,Levante,Barcelona,4.0,2025-08-15,0.6596261728137156,1.0
2025-08-24,La Liga,Sociedad,Espanol,4.0,2025-08-15,0.6477100480850838,1.0
2025-08-24,La Liga,Villarreal,Girona,3.0,2025-08-15,0.6703684497110505,0.0
2025-08-24,La Liga,Osasuna,Valencia,3.0,2025-08-15,0.6351069796472117,0.0
2025-08-25,La Liga,Sevilla,Getafe,4.0,2025-08-15,0.8737410686083862,1.0
2025-08-25,La Liga,Ath Bilbao,Vallecano,4.0,2025-08-15,0.6326896163449275,1.0
2025-08-27,La Liga,Celta,Betis,3.0,2025-08-15,0.6581802882887747,0.0
2025-08-29,La Liga,Elche,Levante,3.0,2025-08-15,0.7409855585862852,0.0
2025-08-29,La Liga,Valencia,Getafe,2.0,2025-08-15,0.8454915449443964,0.0
2025-08-30,La Liga,Alaves,Ath Madrid,5.0,2025-08-15,0.705694804304263,1.0
2025-08-30,La Liga,Girona,Sevilla,2.0,2025-08-15,0.6899883832045,0.0
2025-08-30,La Liga,Real Madrid,Mallorca,2.0,2025-08-15,0.5428585679967337,0.0
2025-08-31,La Liga,Celta,Villarreal,2.0,2025-08-15,0.7145081311382442,0.0
2025-08-31,La Liga,Betis,Ath Bilbao,5.0,2025-08-15,0.5842265740169627,1.0
2025-08-31,La Liga,Espanol,Osasuna,5.0,2025-08-15,0.5878674315555472,1.0
2025-08-31,La Liga,Vallecano,Barcelona,5.0,2025-08-15,0.6476805643976214,1.0
2025-09-12,La Liga,Sevilla,Elche,7.0,2025-08-15,0.7507518115573077,1.0
2025-09-13,La Liga,Ath Madrid,Villarreal,6.0,2025-08-15,0.658118603840788,1.0
2025-09-13,La Liga,Ath Bilbao,Alaves,7.0,2025-08-15,0.6863928948774561,1.0
2025-09-13,La Liga,Sociedad,Real Madrid,3.0,2025-08-15,0.5711202003476391,0.0
2025-09-14,La Liga,Celta,Girona,3.0,2025-09-14,0.5644394658401162,0.0
2025-09-14,La Liga,Levante,Betis,5.0,2025-09-14,0.6168909542070482,1.0
2025-09-14,La Liga,Osasuna,Vallecano,5.0,2025-09-14,0.650864990279285,1.0
2025-09-14,La Liga,Barcelona,Valencia,1.0,2025-09-14,0.6092980142505231,0.0
2025-09-15,La Liga,Espanol,Mallorca,3.0,2025-09-14,0.6090987369524301,0.0
2025-09-19,La Liga,Betis,Sociedad,10.0,2025-09-14,0.6659999370699805,1.0
2025-09-20,La Liga,Girona,Levante,7.0,2025-09-14,0.542292836078591,1.0
2025-09-20,La Liga,Real Madrid,Espanol,2.0,2025-09-14,0.5509872611950416,0.0
2025-09-20,La Liga,Alaves,Sevilla,8.0,2025-09-14,0.8178821950354053,1.0
2025-09-20,La Liga,Villarreal,Osasuna,5.0,2025-09-14,0.6616747240342453,1.0
2025-09-20,La Liga,Valencia,Ath Bilbao,2.0,2025-09-14,0.5849442064225729,0.0
2025-09-21,La Liga,Barcelona,Getafe,6.0,2025-09-14,0.7818608106833922,1.0
2025-09-21,La Liga,Elche,Oviedo,4.0,2025-09-14,0.49435773137758093,1.0
2025-09-21,La Liga,Mallorca,Ath Madrid,0.0,2025-09-14,0.5639623417488343,0.0
2025-09-21,La Liga,Vallecano,Celta,2.0,2025-09-14,0.6880172538794823,0.0
2025-09-23,La Liga,Ath Bilbao,Girona,2.0,2025-09-14,0.5012345966812046,0.0
2025-09-23,La Liga,Espanol,Valencia,5.0,2025-09-14,0.656800553483566,1.0
2025-09-23,La Liga,Levante,Real Madrid,2.0,2025-09-14,0.5047587670354015,0.0
2025-09-23,La Liga,Sevilla,Villarreal,5.0,2025-09-14,0.7704740247875641,1.0
2025-09-24,La Liga,Getafe,Alaves,5.0,2025-09-14,0.8896692207382292,1.0
2025-09-24,La Liga,Ath Madrid,Vallecano,7.0,2025-09-14,0.6528167039017653,1.0
2025-09-24,La Liga,Sociedad,Mallorca,4.0,2025-09-14,0.6251211506688894,1.0
2025-09-25,La Liga,Osasuna,Elche,4.0,2025-09-14,0.5895762597148997,1.0
2025-09-25,La Liga,Oviedo,Barcelona,1.0,2025-09-14,0.4906031760513226,0.0
2025-09-26,La Liga,Girona,Espanol,1.0,2025-09-14,0.5791700006175456,0.0
2025-09-27,La Liga,Villarreal,Ath Bilbao,2.0,2025-09-14,0.6375696935520332,0.0
2025-09-27,La Liga,Mallorca,Alaves,5.0,2025-09-14,0.7235111022471494,1.0
2025-09-27,La Liga,Getafe,Levante,7.0,2025-09-14,0.7769608814019842,1.0
2025-09-27,La Liga,Ath Madrid,Real Madrid,9.0,2025-09-14,0.4969004214866075,1.0
2025-09-28,La Liga,Vallecano,Sevilla,5.0,2025-09-14,0.7586757131427384,1.0
2025-09-28,La Liga,Elche,Celta,6.0,2025-09-14,0.628014153432677,1.0
2025-09-28,La Liga,Barcelona,Sociedad,3.0,2025-09-14,0.6106552593836292,0.0
2025-09-28,La Liga,Betis,Osasuna,1.0,2025-09-14,0.613547148594065,0.0
2025-09-30,La Liga,Valencia,Oviedo,5.0,2025-09-14,0.5647614919323667,1.0
2025-10-03,La Liga,Osasuna,Getafe,5.0,2025-09-14,0.7746061640254428,1.0
2025-10-04,La Liga,Oviedo,Levante,4.0,2025-09-14,0.45407786576684733,1.0
2025-10-04,La Liga,Girona,Valencia,6.0,2025-09-14,0.5853854493955235,1.0
2025-10-04,La Liga,Ath Bilbao,Mallorca,11.0,2025-09-14,0.5540565690315367,1.0
2025-10-04,La Liga,Real Madrid,Villarreal,6.0,2025-09-14,0.6129421207606013,1.0
2025-10-05,La Liga,Sociedad,Vallecano,3.0,2025-09-14,0.7054971222236118,0.0
2025-10-05,La Liga,Celta,Ath Madrid,4.0,2025-09-14,0.5976251391500357,1.0
2025-10-05,La Liga,Espanol,Betis,8.0,2025-09-14,0.6540118914094379,1.0
2025-10-05,La Liga,Alaves,Elche,4.0,2025-09-14,0.7489288519600147,1.0
2025-10-05,La Liga,Sevilla,Barcelona,12.0,2025-09-14,0.6738250613952369,1.0
2025-10-17,La Liga,Oviedo,Espanol,3.0,2025-10-17,0.4726817792812447,0.0
2025-10-18,La Liga,Sevilla,Mallorca,3.0,2025-10-17,0.7074266389132774,0.0
2025-10-18,La Liga,Barcelona,Girona,3.0,2025-10-17,0.5270871479248059,0.0
2025-10-18,La Liga,Villarreal,Betis,2.0,2025-10-17,0.7286254601041952,0.0
2025-10-18,La Liga,Ath Madrid,Osasuna,4.0,2025-10-17,0.554900369271598,1.0
2025-10-19,La Liga,Elche,Ath Bilbao,5.0,2025-10-17,0.5677009830692681,1.0
2025-10-19,La Liga,Celta,Sociedad,7.0,2025-10-17,0.6456577866594183,1.0
2025-10-19,La Liga,Levante,Vallecano,1.0,2025-10-17,0.6993415651616172,0.0
2025-10-19,La Liga,Getafe,Real Madrid,5.0,2025-10-17,0.7344004520353378,1.0
2025-10-20,La Liga,Alaves,Valencia,3.0,2025-10-17,0.7548276116441657,0.0
2025-10-24,La Liga,Sociedad,Sevilla,4.0,2025-10-17,0.7522313573986289,1.0
2025-10-25,La Liga,Valencia,Villarreal,6.0,2025-10-17,0.7154456217349714,1.0
2025-10-25,La Liga,Ath Bilbao,Getafe,4.0,2025-10-17,0.7623164201118773,1.0
2025-10-25,La Liga,Espanol,Elche,6.0,2025-10-17,0.627027114809025,1.0
2025-10-25,La Liga,Girona,Oviedo,7.0,2025-10-17,0.4375235232388679,1.0
2025-10-26,La Liga,Mallorca,Levante,5.0,2025-10-17,0.6243285672344872,1.0
