Date,liga,HomeTeam,AwayTeam,FTR,prob_casa_modelo,prob_empate_modelo,prob_fora_modelo,prob_casa_odds,prob_empate_odds,prob_fora_odds,data_corte_modelo
2024-03-29,La Liga,Cadiz,Granada,H,0.4173265863000748,0.28189967883930744,0.3007737348606178,0.521688500727802,0.2887918486171761,0.18951965065502183,2024-03-02
2024-03-30,La Liga,Getafe,Sevilla,A,0.40182764480184796,0.2986412815359369,0.2995310736622152,0.35929820195358675,0.3245660424314067,0.3161357556150065,2024-03-02
2024-03-30,La Liga,Almeria,Osasuna,A,0.3970428907417184,0.269772335727145,0.3331847735311364,0.3849404312265377,0.2978285293587585,0.3172310394147037,2024-03-02
2024-03-30,La Liga,Valencia,Mallorca,D,0.4742411162095526,0.294328162578846,0.23143072121160135,0.4481199420495245,0.32199346829386366,0.22988658965661182,2024-03-02
2024-03-30,La Liga,Barcelona,Las Palmas,H,0.7581982461631184,0.165044960871079,0.07675679296580268,0.7649848640999712,0.1445098843727082,0.09050525152732053,2024-03-02
2024-03-31,La Liga,Celta,Vallecano,D,0.45380851509065173,0.2852713009733682,0.26092018393598027,0.506658767162103,0.27325416655933643,0.22008706627856056,2024-03-02
2024-03-31,La Liga,Girona,Betis,H,0.5057580797465323,0.23764654163174817,0.25659537862171955,0.5610099934212588,0.23846370727734092,0.20052629930140034,2024-03-02
2024-03-31,La Liga,Alaves,Sociedad,A,0.28398198334668484,0.298866440304478,0.4171515763488369,0.23547079456428138,0.32328663544138964,0.44124256999432904,2024-03-02
2024-03-31,La Liga,Real Madrid,Ath Bilbao,H,0.5709706698624692,0.24282009887027514,0.18620923126725553,0.6141876904384027,0.22620432421740708,0.1596079853441902,2024-03-02
2024-04-01,La Liga,Villarreal,Ath Madrid,A,0.3693195305885158,0.24245595813905754,0.3882245112724267,0.2901930568969821,0.26860844935919004,0.44119849374382797,2024-04-01
2024-04-04,La Liga,Granada,Valencia,A,0.35869608950832893,0.2768173626982329,0.3644865477934382,0.3090507726269316,0.30708854549914155,0.38386068187392697,2024-04-01
2024-04-12,La Liga,Betis,Celta,H,0.512236424441801,0.2577523374521732,0.23001123810602564,0.5166222835810026,0.2660958611321328,0.21728185528686464,2024-04-01
2024-04-13,La Liga,Mallorca,Real Madrid,A,0.1930800063105153,0.2515166945195348,0.5554032991699499,0.1863689006913817,0.27222423696493964,0.5414068623436787,2024-04-01
2024-04-13,La Liga,Cadiz,Barcelona,A,0.15087877575445632,0.21968735776818393,0.6294338664773595,0.2586246028143441,0.28268270540172497,0.45869269178393096,2024-04-01
2024-04-13,La Liga,Ath Madrid,Girona,H,0.5895096622232766,0.20909246311272894,0.2013978746639945,0.5114671490406356,0.24917630337877122,0.23935654758059305,2024-04-01
2024-04-13,La Liga,Vallecano,Getafe,D,0.4219341819807523,0.3031007245471347,0.274965093472113,0.38154612507831326,0.32539886921394606,0.2930550057077406,2024-04-01
2024-04-14,La Liga,Sociedad,Almeria,D,0.6973733076528983,0.18592663298722656,0.11670005935987517,0.7496716641393794,0.17279666017397044,0.07753167568665022,2024-04-01
2024-04-14,La Liga,Ath Bilbao,Villarreal,D,0.54029191315183,0.23733989891913235,0.2223681879290375,0.5989050764636684,0.22721925617591168,0.17387566736041987,2024-04-01
2024-04-14,La Liga,Granada,Alaves,H,0.4128912159913843,0.27466220101520955,0.31244658299340583,0.358958571211454,0.31999267367863177,0.3210487551099143,2024-04-01
2024-04-14,La Liga,Las Palmas,Sevilla,A,0.3405764870204446,0.2967288654220595,0.3626946475574958,0.34500370929966095,0.30121066880032316,0.35378562190001595,2024-04-01
2024-04-15,La Liga,Osasuna,Valencia,A,0.4038788014116801,0.2928498691436653,0.30327132944465485,0.3987504928274649,0.32004973766414946,0.28119976950838566,2024-04-01
2024-04-19,La Liga,Ath Bilbao,Granada,D,0.6914953767042871,0.19450577029715935,0.11399885299855375,0.7566446458749424,0.16141752445332103,0.08193782967173657,2024-04-01
2024-04-20,La Liga,Celta,Las Palmas,H,0.5054318197091172,0.2800095989159957,0.21455858137488729,0.5741076650647807,0.24688090431538917,0.17901143061983016,2024-04-01
2024-04-20,La Liga,Vallecano,Osasuna,H,0.45103584947654085,0.29011307405628023,0.2588510764671789,0.45607119621752695,0.316427246887079,0.22750155689539403,2024-04-01
