Date,liga,HomeTeam,AwayTeam,total_real,data_corte_modelo,prob_over_9.5,over_real_9.5,prob_over_10.5,over_real_10.5
2023-09-16,Championship,Watford,Birmingham,9.0,2023-09-15,0.5487470885375746,0.0,0.43990316461809215,0.0
2023-09-16,Championship,Sheffield Weds,Ipswich,8.0,2023-09-15,0.5502577745406888,0.0,0.4408964700693688,0.0
2023-09-16,Championship,QPR,Sunderland,8.0,2023-09-15,0.5581185660674245,0.0,0.44894174495239814,0.0
2023-09-16,Championship,Cardiff,Swansea,4.0,2023-09-15,0.4649753642917247,0.0,0.3566940112130155,0.0
2023-09-16,Championship,Norwich,Stoke,8.0,2023-09-15,0.6043825396074608,0.0,0.497262019590302,0.0
2023-09-16,Championship,Huddersfield,Rotherham,7.0,2023-09-15,0.5186701419352663,0.0,0.4096956046072876,0.0
2023-09-16,Championship,Bristol City,West Brom,14.0,2023-09-15,0.5784921200739924,1.0,0.4700792655221025,1.0
2023-09-16,Championship,Preston,Plymouth,18.0,2023-09-15,0.8881879127173824,1.0,0.8325936074811515,1.0
2023-09-17,Championship,Millwall,Leeds,17.0,2023-09-15,0.5253095566761121,1.0,0.41587140729790334,1.0
2023-09-19,Championship,Bristol City,Plymouth,8.0,2023-09-15,0.9125597045702925,0.0,0.8657768021427851,0.0
2023-09-19,Championship,Cardiff,Coventry,8.0,2023-09-15,0.5293209912885567,0.0,0.4197486505626333,0.0
2023-09-19,Championship,Preston,Birmingham,7.0,2023-09-15,0.4509722456837587,0.0,0.3434549752412998,0.0
2023-09-19,Championship,QPR,Swansea,10.0,2023-09-15,0.5125075843361028,1.0,0.4030465846999108,0.0
2023-09-19,Championship,Southampton,Ipswich,12.0,2023-09-15,0.6960371341441156,1.0,0.5987453094281207,1.0
2023-09-19,Championship,Sheffield Weds,Middlesbrough,7.0,2023-09-15,0.5502827220443545,0.0,0.44105822476128076,0.0
2023-09-20,Championship,Norwich,Leicester,11.0,2023-09-15,0.7146256143940523,1.0,0.6184912164976716,1.0
2023-09-20,Championship,Watford,West Brom,5.0,2023-09-15,0.5965928743366924,0.0,0.4887960993294477,0.0
2023-09-20,Championship,Millwall,Rotherham,7.0,2023-09-15,0.4967436367498872,0.0,0.38814146099212726,0.0
2023-09-20,Championship,Huddersfield,Stoke,13.0,2023-09-15,0.5241655659070161,1.0,0.41459349081192837,1.0
2023-09-20,Championship,Blackburn,Sunderland,12.0,2023-09-15,0.5019775196272813,1.0,0.392655038123064,1.0
2023-09-20,Championship,Hull,Leeds,11.0,2023-09-15,0.5696895702055307,1.0,0.46100222166456,1.0
2023-09-22,Championship,Birmingham,QPR,13.0,2023-09-15,0.52196744653698,1.0,0.4123981922507866,1.0
2023-09-23,Championship,Swansea,Sheffield Weds,7.0,2023-09-15,0.4530559222839027,0.0,0.3455032759625181,0.0
2023-09-23,Championship,West Brom,Millwall,14.0,2023-09-15,0.5397412108644142,1.0,0.4308190239236012,1.0
2023-09-23,Championship,Rotherham,Preston,12.0,2023-09-15,0.4696970830991218,1.0,0.36121781260706803,1.0
2023-09-23,Championship,Plymouth,Norwich,9.0,2023-09-15,0.9313709490399931,0.0,0.8922637168015616,0.0
2023-09-23,Championship,Leicester,Bristol City,9.0,2023-09-15,0.6876965115158316,0.0,0.5881947754855821,0.0
2023-09-23,Championship,Leeds,Watford,9.0,2023-09-15,0.6271826274616353,0.0,0.521869776032869,0.0
2023-09-23,Championship,Ipswich,Blackburn,15.0,2023-09-15,0.5644682248672434,1.0,0.4555475400522796,1.0
2023-09-23,Championship,Middlesbrough,Southampton,12.0,2023-09-15,0.6189272120219798,1.0,0.5126010544397763,1.0
2023-09-24,Championship,Stoke,Hull,17.0,2023-09-15,0.5571646109110154,1.0,0.4483588874696193,1.0
2023-09-24,Championship,Sunderland,Cardiff,8.0,2023-09-15,0.5238715213667888,0.0,0.41458696951722357,0.0
2023-09-25,Championship,Coventry,Huddersfield,14.0,2023-09-15,0.5309547689773092,1.0,0.4216093312253508,1.0
2023-09-29,Championship,Sheffield Weds,Sunderland,7.0,2023-09-15,0.4909391628432167,0.0,0.38179423216576025,0.0
2023-09-30,Championship,Norwich,Birmingham,8.0,2023-09-15,0.5865653882184793,0.0,0.4793792535874783,0.0
2023-09-30,Championship,Watford,Middlesbrough,12.0,2023-09-15,0.6124088288702587,1.0,0.5055112264856472,1.0
2023-09-30,Championship,QPR,Coventry,9.0,2023-09-15,0.5758132629957418,0.0,0.46714020202258777,0.0
2023-09-30,Championship,Preston,West Brom,8.0,2023-09-15,0.5254984264972455,0.0,0.4160991676696186,0.0
2023-09-30,Championship,Millwall,Swansea,6.0,2023-09-15,0.4333761262640423,0.0,0.326830443966395,0.0
2023-09-30,Championship,Huddersfield,Ipswich,11.0,2023-09-15,0.5630647871948625,1.0,0.4539955125666847,1.0
2023-09-30,Championship,Cardiff,Rotherham,11.0,2023-09-15,0.519937763254191,1.0,0.4108101708762899,1.0
2023-09-30,Championship,Southampton,Leeds,11.0,2023-09-15,0.6319095633920966,1.0,0.52705184510613,1.0
2023-09-30,Championship,Hull,Plymouth,16.0,2023-09-15,0.9098855334972119,1.0,0.8621770475957756,1.0
2023-09-30,Championship,Bristol City,Stoke,14.0,2023-09-15,0.5564058038468738,1.0,0.4472075914683945,1.0
2023-10-01,Championship,Blackburn,Leicester,11.0,2023-09-15,0.6349182050109586,1.0,0.529621366526017,1.0
2023-10-03,Championship,Birmingham,Huddersfield,8.0,2023-09-15,0.4684395019829053,0.0,0.3600139472733005,0.0
2023-10-03,Championship,Ipswich,Hull,11.0,2023-09-15,0.5858685436918452,1.0,0.47778445706347367,1.0
2023-10-03,Championship,Middlesbrough,Cardiff,10.0,2023-09-15,0.6068549482135434,1.0,0.5005719853237107,0.0
2023-10-03,Championship,Plymouth,Millwall,9.0,2023-09-15,0.8768103376046917,0.0,0.817205966925731,0.0
2023-10-03,Championship,Stoke,Southampton,14.0,2023-09-15,0.5982812717227294,1.0,0.4909822898788918,1.0
2023-10-03,Championship,West Brom,Sheffield Weds,14.0,2023-09-15,0.5636160541490026,1.0,0.4553354031459852,1.0
2023-10-04,Championship,Rotherham,Bristol City,8.0,2023-09-15,0.5226134321051811,0.0,0.41304182526834954,0.0
2023-10-04,Championship,Swansea,Norwich,15.0,2023-09-15,0.5275561700550133,1.0,0.4180162344176263,1.0
2023-10-04,Championship,Sunderland,Watford,7.0,2023-09-15,0.5608279104584883,0.0,0.4517191714489164,0.0
2023-10-04,Championship,Leeds,QPR,8.0,2023-09-15,0.6398742039858092,0.0,0.5358932270662017,0.0
2023-10-04,Championship,Coventry,Blackburn,15.0,2023-09-15,0.5242697368439065,1.0,0.414840451965006,1.0
2023-10-04,Championship,Leicester,Preston,8.0,2023-09-15,0.6380324306499071,0.0,0.5335037450431702,0.0
2023-10-06,Championship,Birmingham,West Brom,14.0,2023-09-15,0.5363316765163725,1.0,0.42702151776930375,1.0
2023-10-07,Championship,Plymouth,Swansea,19.0,2023-09-15,0.8778234741963986,1.0,0.8185592815007183,1.0
2023-10-07,Championship,Southampton,Rotherham,16.0,2023-09-15,0.71103907509907,1.0,0.6170954003962607,1.0
2023-10-07,Championship,Sheffield Weds,Huddersfield,9.0,2023-09-15,0.4723135296392325,0.0,0.3637841701417969,0.0
2023-10-07,Championship,QPR,Blackburn,17.0,2023-09-15,0.5350242240398244,1.0,0.42553183145063156,1.0
2023-10-07,Championship,Millwall,Hull,6.0,2023-09-15,0.47605806736563727,0.0,0.36748004017632635,0.0
2023-10-07,Championship,Leeds,Bristol City,14.0,2023-09-15,0.6339362916204124,1.0,0.5298316567446887,1.0
2023-10-07,Championship,Ipswich,Preston,7.0,2023-09-15,0.555335840557435,0.0,0.4464273705662006,0.0
2023-10-07,Championship,Coventry,Norwich,8.0,2023-09-15,0.591056821161051,0.0,0.482999621548834,0.0
2023-10-07,Championship,Cardiff,Watford,3.0,2023-09-15,0.546877688360084,0.0,0.4374610006748338,0.0
2023-10-07,Championship,Sunderland,Middlesbrough,12.0,2023-09-15,0.5783044912926837,1.0,0.4697319302973212,1.0
2023-10-07,Championship,Leicester,Stoke,8.0,2023-09-15,0.6793277529845155,0.0,0.578378433725554,0.0
2023-10-21,Championship,Hull,Southampton,16.0,2023-10-21,0.6954751283734791,1.0,0.597214163939172,1.0
2023-10-21,Championship,Preston,Millwall,7.0,2023-10-21,0.4199966726564904,0.0,0.31436618057275767,0.0
2023-10-21,Championship,Blackburn,Cardiff,10.0,2023-10-21,0.5123991163398466,1.0,0.4032270904964531,0.0
2023-10-21,Championship,Bristol City,Coventry,17.0,2023-10-21,0.5623710381475479,1.0,0.4533429265807254,1.0
2023-10-21,Championship,Huddersfield,QPR,11.0,2023-10-21,0.5496693242748568,1.0,0.44045731485101947,1.0
2023-10-21,Championship,Middlesbrough,Birmingham,12.0,2023-10-21,0.6027503802464673,1.0,0.496632396149773,1.0
2023-10-21,Championship,Norwich,Leeds,14.0,2023-10-21,0.6133479670951643,1.0,0.5065882894875205,1.0
2023-10-21,Championship,Stoke,Sunderland,8.0,2023-10-21,0.5528963938325773,0.0,0.44387604319086016,0.0
2023-10-21,Championship,Swansea,Leicester,6.0,2023-10-21,0.4924187523850082,0.0,0.3833311291454371,0.0
2023-10-21,Championship,Watford,Sheffield Weds,9.0,2023-10-21,0.46333915137929543,0.0,0.3555446963133152,0.0
2023-10-21,Championship,West Brom,Plymouth,15.0,2023-10-21,0.9028186169423458,1.0,0.8525926454457533,1.0
2023-10-24,Championship,Leicester,Sunderland,10.0,2023-10-21,0.5237012557822963,1.0,0.4142961330288009,0.0
2023-10-24,Championship,West Brom,QPR,8.0,2023-10-21,0.6416203871867588,0.0,0.5377122656376744,0.0
2023-10-24,Championship,Norwich,Middlesbrough,11.0,2023-10-21,0.6116666470743504,1.0,0.504855947309946,1.0
2023-10-24,Championship,Millwall,Blackburn,14.0,2023-10-21,0.49067459213214293,1.0,0.3817274944578076,1.0
2023-10-24,Championship,Huddersfield,Cardiff,15.0,2023-10-21,0.478151570631758,1.0,0.36958976306478913,1.0
2023-10-24,Championship,Swansea,Watford,10.0,2023-10-21,0.4682078135940039,1.0,0.35986032426448405,0.0
2023-10-25,Championship,Birmingham,Hull,11.0,2023-10-21,0.49631166827452455,1.0,0.3871146085544861,1.0
2023-10-25,Championship,Bristol City,Ipswich,7.0,2023-10-21,0.5822139658779935,0.0,0.47384312446404464,0.0
2023-10-25,Championship,Plymouth,Sheffield Weds,8.0,2023-10-21,0.8089714812854488,0.0,0.7304232044841423,0.0
2023-10-25,Championship,Preston,Southampton,9.0,2023-10-21,0.6585368160665801,0.0,0.5564977322416694,0.0
2023-10-25,Championship,Rotherham,Coventry,22.0,2023-10-21,0.5478159791403019,1.0,0.43867866460802885,1.0
2023-10-25,Championship,Stoke,Leeds,8.0,2023-10-21,0.6254367013336115,0.0,0.5195615837982506,0.0
2023-10-28,Championship,Watford,Millwall,9.0,2023-10-21,0.47113364973376964,0.0,0.36289723790230155,0.0
2023-10-28,Championship,Sunderland,Norwich,8.0,2023-10-21,0.533728245560323,0.0,0.4242506135532432,0.0
2023-10-28,Championship,QPR,Leicester,9.0,2023-10-21,0.5743417225749513,0.0,0.4656833591299208,0.0
2023-10-28,Championship,Middlesbrough,Stoke,12.0,2023-10-21,0.6323759628554549,1.0,0.527279717509122,1.0
2023-10-28,Championship,Ipswich,Plymouth,14.0,2023-10-21,0.8923166421623424,1.0,0.8381279168280118,1.0
2023-10-28,Championship,Southampton,Birmingham,8.0,2023-10-21,0.7387195029046936,0.0,0.6483721110059556,0.0
2023-10-28,Championship,Cardiff,Bristol City,7.0,2023-10-21,0.4982204854520074,0.0,0.38907041884521576,0.0
2023-10-28,Championship,Blackburn,Swansea,11.0,2023-10-21,0.49774780688216297,1.0,0.38864014015908777,1.0
2023-10-28,Championship,Leeds,Huddersfield,6.0,2023-10-21,0.6398083289226252,0.0,0.5364796852786273,0.0
2023-10-28,Championship,Hull,Preston,9.0,2023-10-21,0.4940324018117009,0.0,0.38515340707817364,0.0
2023-10-29,Championship,Sheffield Weds,Rotherham,7.0,2023-10-21,0.47300873534950755,0.0,0.36513144922347895,0.0
2023-10-30,Championship,Coventry,West Brom,10.0,2023-10-21,0.6021264180243838,1.0,0.4946998692291392,0.0
